Region,Month of Period End,Median Sale Price,Median Sale Price MoM ,Median Sale Price YoY ,Homes Sold,Homes Sold MoM ,Homes Sold YoY ,New Listings,New Listings MoM ,New Listings YoY ,Inventory,Inventory MoM , Inventory YoY ,Days on Market,Days on Market MoM,Days on Market YoY,Average Sale To List,Average Sale To List MoM ,Average Sale To List YoY 
Alaska,Jan-12,$240K,2.40%,8.30%,251,-42.40%,-12.80%,524,91.90%,-8.70%,"2,531",3.00%,-10.50%,142,17,4,98.40%,0.70%,0.80%
Alaska,Feb-12,$246K,2.50%,-3.30%,289,15.10%,0.00%,612,16.80%,-5.80%,"2,657",5.00%,-11.50%,148,6,5,98.30%,-0.10%,0.30%
Alaska,Mar-12,$242K,-1.80%,0.00%,387,33.90%,0.80%,824,34.60%,-2.10%,"2,905",9.30%,-10.10%,132,-16,12,98.30%,0.00%,0.20%
Alaska,Apr-12,$243K,0.30%,2.70%,444,14.70%,-7.50%,975,18.30%,4.30%,"3,271",12.60%,-5.40%,129,-3,11,98.10%,-0.20%,-0.40%
Alaska,May-12,$251K,3.20%,4.20%,568,27.90%,14.10%,"1,125",15.40%,17.40%,"3,619",10.60%,-3.00%,92,-37,-22,98.00%,-0.10%,-0.40%
Alaska,Jun-12,$261K,3.90%,7.20%,602,6.00%,13.20%,"1,141",1.40%,14.70%,"3,932",8.60%,0.30%,82,-10,-20,98.40%,0.40%,0.70%
Alaska,Jul-12,$256K,-1.70%,3.50%,596,-1.00%,9.20%,974,-14.60%,22.50%,"4,082",3.80%,3.70%,84,2,-4,98.50%,0.10%,0.60%
Alaska,Aug-12,$258K,0.70%,3.80%,716,20.10%,23.90%,869,-10.80%,3.60%,"3,935",-3.60%,1.80%,91,7,-10,98.40%,-0.10%,0.30%
Alaska,Sep-12,$260K,0.80%,3.60%,533,-25.60%,0.60%,599,-31.10%,3.80%,"3,700",-6.00%,3.50%,92,1,-11,98.10%,-0.30%,-0.10%
Alaska,Oct-12,$258K,-0.60%,7.30%,570,6.90%,15.90%,561,-6.30%,7.90%,"3,345",-9.60%,2.40%,103,11,-5,98.10%,-0.10%,0.00%
Alaska,Nov-12,$251K,-2.90%,2.30%,533,-6.50%,32.30%,380,-32.30%,3.30%,"2,914",-12.90%,-0.50%,112,9,-8,98.20%,0.10%,0.20%
Alaska,Dec-12,$250K,-0.20%,6.70%,463,-13.10%,6.20%,309,-18.70%,13.20%,"2,473",-15.10%,0.70%,125,13,0,98.00%,-0.20%,0.30%
Alaska,Jan-13,$248K,-0.80%,3.30%,342,-26.10%,36.30%,624,101.90%,19.10%,"2,573",4.00%,1.70%,139,14,-3,97.70%,-0.30%,-0.80%
Alaska,Feb-13,$244K,-1.80%,-1.00%,349,2.00%,20.80%,693,11.10%,13.20%,"2,782",8.10%,4.70%,139,0,-9,97.60%,-0.10%,-0.70%
Alaska,Mar-13,$253K,3.90%,4.70%,432,23.80%,11.60%,954,37.70%,15.80%,"3,165",13.80%,9.00%,124,-15,-8,98.20%,0.70%,-0.10%
Alaska,Apr-13,$259K,2.20%,6.60%,538,24.50%,21.20%,"1,072",12.40%,9.90%,"3,523",11.30%,7.70%,101,-23,-28,98.70%,0.50%,0.60%
Alaska,May-13,$261K,0.70%,4.00%,705,31.00%,24.10%,"1,200",11.90%,6.70%,"3,809",8.10%,5.30%,82,-19,-10,98.70%,0.00%,0.70%
Alaska,Jun-13,$258K,-1.00%,-1.00%,636,-9.80%,5.60%,"1,263",5.30%,10.70%,"4,235",11.20%,7.70%,86,4,4,98.50%,-0.20%,0.10%
Alaska,Jul-13,$270K,4.70%,5.40%,709,11.50%,19.00%,"1,132",-10.40%,16.20%,"4,415",4.30%,8.20%,78,-8,-6,98.60%,0.20%,0.10%
Alaska,Aug-13,$275K,1.80%,6.60%,775,9.30%,8.20%,993,-12.30%,14.30%,"4,354",-1.40%,10.60%,83,5,-8,98.60%,0.00%,0.20%
Alaska,Sep-13,$254K,-7.70%,-2.30%,726,-6.30%,36.20%,746,-24.90%,24.50%,"4,072",-6.50%,10.10%,98,15,6,98.70%,0.10%,0.60%
Alaska,Oct-13,$254K,0.00%,-1.70%,808,11.30%,41.80%,627,-16.00%,11.80%,"3,572",-12.30%,6.80%,100,2,-3,98.30%,-0.40%,0.20%
Alaska,Nov-13,$259K,2.10%,3.40%,577,-28.60%,8.30%,460,-26.60%,21.10%,"3,202",-10.40%,9.90%,110,10,-2,98.30%,0.00%,0.10%
Alaska,Dec-13,$254K,-1.80%,1.70%,561,-2.80%,21.20%,301,-34.60%,-2.60%,"2,675",-16.50%,8.20%,114,4,-11,97.80%,-0.40%,-0.20%
Alaska,Jan-14,$231K,-9.30%,-7.00%,422,-24.80%,23.40%,620,106.00%,-0.60%,"2,687",0.40%,4.40%,122,8,-17,97.90%,0.10%,0.20%
Alaska,Feb-14,$239K,3.60%,-1.90%,390,-7.60%,11.70%,677,9.20%,-2.30%,"2,826",5.20%,1.60%,119,-3,-20,98.10%,0.20%,0.50%
Alaska,Mar-14,$264K,10.50%,4.40%,490,25.60%,13.40%,989,46.10%,3.70%,"3,164",12.00%,0.00%,121,2,-3,98.50%,0.40%,0.20%
Alaska,Apr-14,$253K,-4.20%,-2.20%,624,27.30%,16.00%,"1,113",12.50%,3.80%,"3,500",10.60%,-0.70%,90,-31,-11,98.60%,0.10%,-0.20%
Alaska,May-14,$257K,1.30%,-1.50%,695,11.40%,-1.40%,"1,221",9.70%,1.80%,"3,829",9.40%,0.50%,78,-12,-4,98.60%,0.00%,-0.20%
Alaska,Jun-14,$266K,3.60%,3.10%,799,15.00%,25.60%,"1,136",-7.00%,-10.10%,"3,948",3.10%,-6.80%,81,3,-5,98.60%,0.00%,0.10%
Alaska,Jul-14,$271K,1.80%,0.30%,830,3.90%,17.10%,"1,201",5.70%,6.10%,"4,073",3.20%,-7.70%,79,-2,1,98.70%,0.10%,0.10%
Alaska,Aug-14,$255K,-5.70%,-7.10%,788,-5.10%,1.70%,953,-20.60%,-4.00%,"3,992",-2.00%,-8.30%,86,7,3,98.30%,-0.40%,-0.30%
Alaska,Sep-14,$259K,1.30%,1.90%,792,0.50%,9.10%,776,-18.60%,4.00%,"3,729",-6.60%,-8.40%,90,4,-8,98.70%,0.40%,0.10%
Alaska,Oct-14,$260K,0.60%,2.60%,791,-0.10%,-2.10%,707,-8.90%,12.80%,"3,390",-9.10%,-5.10%,97,7,-3,98.30%,-0.50%,0.00%
Alaska,Nov-14,$253K,-2.90%,-2.50%,582,-26.40%,0.90%,475,-32.80%,3.30%,"3,071",-9.40%,-4.10%,103,6,-7,98.60%,0.30%,0.30%
Alaska,Dec-14,$262K,3.80%,3.10%,639,9.80%,13.90%,419,-11.80%,39.20%,"2,611",-15.00%,-2.40%,112,9,-2,98.70%,0.10%,0.90%
Alaska,Jan-15,$250K,-4.70%,8.20%,453,-29.20%,7.10%,662,58.00%,6.80%,"2,699",3.20%,0.30%,107,-5,-15,98.10%,-0.60%,0.20%
Alaska,Feb-15,$252K,0.60%,5.30%,438,-3.10%,12.30%,773,16.90%,14.20%,"2,907",7.90%,2.90%,109,2,-10,98.70%,0.60%,0.60%
Alaska,Mar-15,$261K,3.60%,-1.40%,600,37.00%,22.40%,"1,116",44.40%,12.80%,"3,298",13.50%,4.20%,102,-7,-19,98.60%,-0.10%,0.20%
Alaska,Apr-15,$263K,0.70%,3.70%,720,20.00%,15.40%,"1,169",4.70%,5.00%,"3,609",9.40%,3.10%,82,-20,-8,98.80%,0.20%,0.20%
Alaska,May-15,$271K,3.60%,5.80%,738,2.10%,5.90%,"1,204",2.80%,-1.40%,"3,909",8.10%,1.90%,76,-6,-2,98.60%,-0.10%,0.10%
Alaska,Jun-15,$275K,1.40%,3.60%,931,26.20%,15.80%,"1,229",2.10%,7.90%,"3,993",2.10%,1.00%,75,-1,-6,98.70%,0.10%,0.10%
Alaska,Jul-15,$271K,-1.80%,-0.10%,884,-4.90%,6.50%,"1,217",-0.70%,1.30%,"4,131",3.60%,1.40%,81,6,2,98.40%,-0.30%,-0.30%
Alaska,Aug-15,$269K,-0.70%,5.20%,827,-6.40%,4.90%,"1,022",-16.00%,7.20%,"4,107",-0.60%,2.90%,78,-3,-8,98.30%,-0.20%,-0.10%
Alaska,Sep-15,$271K,0.80%,4.70%,857,3.60%,8.20%,790,-22.70%,1.80%,"3,774",-8.10%,1.20%,86,8,-4,98.60%,0.30%,-0.20%
Alaska,Oct-15,$260K,-4.10%,-0.30%,785,-8.70%,-0.90%,748,-5.60%,5.80%,"3,455",-8.60%,1.80%,93,7,-4,98.10%,-0.40%,-0.10%
Alaska,Nov-15,$258K,-0.60%,2.10%,540,-31.10%,-7.20%,470,-37.10%,-1.10%,"3,159",-8.40%,2.90%,102,9,-1,98.10%,0.00%,-0.50%
Alaska,Dec-15,$266K,2.80%,1.30%,655,21.10%,2.30%,448,-5.10%,6.90%,"2,692",-15.00%,2.90%,103,1,-9,98.20%,0.10%,-0.50%
Alaska,Jan-16,$262K,-1.20%,5.00%,429,-34.50%,-5.30%,707,57.80%,6.80%,"2,832",5.20%,4.90%,123,20,16,98.20%,0.00%,0.10%
Alaska,Feb-16,$274K,4.30%,8.80%,444,3.70%,1.40%,874,23.80%,13.10%,"3,103",10.00%,6.70%,126,3,17,98.50%,0.20%,-0.30%
Alaska,Mar-16,$262K,-4.40%,0.50%,597,34.50%,-0.50%,"1,210",38.40%,8.40%,"3,544",14.20%,7.50%,101,-25,-1,98.20%,-0.30%,-0.50%
Alaska,Apr-16,$271K,3.60%,3.30%,625,4.30%,-13.60%,"1,304",7.40%,11.40%,"4,031",13.40%,11.50%,85,-15,3,98.50%,0.40%,-0.30%
Alaska,May-16,$270K,-0.20%,-0.50%,728,16.50%,-1.40%,"1,209",-7.30%,0.40%,"4,277",6.10%,9.40%,81,-4,5,98.60%,0.10%,0.00%
Alaska,Jun-16,$284K,5.00%,3.00%,885,21.60%,-4.90%,"1,183",-2.20%,-3.70%,"4,353",1.80%,9.00%,80,-1,5,99.10%,0.50%,0.40%
Alaska,Jul-16,$278K,-2.00%,2.80%,797,-9.70%,-9.80%,"1,031",-12.50%,-15.30%,"4,342",0.00%,5.10%,83,3,2,98.60%,-0.50%,0.10%
Alaska,Aug-16,$266K,-4.40%,-1.00%,855,7.30%,3.40%,989,-4.10%,-3.20%,"4,167",-4.00%,1.50%,88,5,10,98.60%,0.00%,0.30%
Alaska,Sep-16,$273K,2.80%,0.90%,785,-8.40%,-8.70%,786,-20.80%,-0.80%,"3,910",-6.40%,3.40%,100,11,14,98.60%,0.00%,0.00%
Alaska,Oct-16,$269K,-1.50%,3.60%,694,-11.60%,-11.60%,646,-17.80%,-13.60%,"3,572",-8.60%,3.40%,103,3,10,98.20%,-0.40%,0.10%
Alaska,Nov-16,$283K,5.30%,9.70%,666,-4.00%,23.10%,517,-20.00%,9.50%,"3,179",-11.00%,0.40%,108,5,6,98.50%,0.30%,0.40%
Alaska,Dec-16,$276K,-2.60%,3.90%,633,-4.70%,-3.10%,351,-32.00%,-20.60%,"2,594",-18.10%,-3.20%,119,11,16,98.60%,0.10%,0.40%
Alaska,Jan-17,$265K,-4.30%,0.70%,444,-29.90%,3.70%,640,82.30%,-9.30%,"2,628",1.30%,-6.80%,119,0,-4,98.10%,-0.50%,-0.20%
Alaska,Feb-17,$269K,1.70%,-1.80%,394,-11.30%,-11.30%,683,6.70%,-21.90%,"2,769",5.40%,-10.80%,115,-4,-11,98.30%,0.20%,-0.20%
Alaska,Mar-17,$267K,-0.70%,1.90%,568,44.20%,-4.90%,"1,089",59.40%,-10.00%,"3,123",12.80%,-11.90%,109,-6,8,98.10%,-0.20%,-0.10%
Alaska,Apr-17,$272K,2.00%,0.60%,606,6.50%,-3.00%,"1,128",3.20%,-13.50%,"3,488",11.30%,-13.50%,85,-24,0,98.80%,0.70%,0.30%
Alaska,May-17,$275K,1.10%,1.90%,726,19.80%,-0.30%,"1,324",17.40%,9.50%,"3,910",12.10%,-8.60%,79,-6,-2,98.70%,-0.10%,0.10%
Alaska,Jun-17,$275K,-0.10%,-3.10%,887,22.20%,0.20%,"1,352",2.10%,14.30%,"4,171",6.70%,-4.20%,75,-4,-5,98.50%,-0.20%,-0.60%
Alaska,Jul-17,$273K,-1.00%,-1.90%,718,-18.80%,-9.90%,"1,116",-17.30%,8.20%,"4,342",4.40%,0.00%,78,3,-5,98.40%,0.00%,-0.10%
Alaska,Aug-17,$277K,1.60%,4.30%,867,20.60%,1.20%,"1,130",1.10%,13.90%,"4,358",0.10%,4.30%,81,3,-8,98.50%,0.00%,-0.10%
Alaska,Sep-17,$277K,-0.20%,1.20%,772,-11.00%,-1.70%,796,-29.60%,1.30%,"4,078",-6.40%,4.30%,85,4,-15,98.40%,-0.10%,-0.20%
Alaska,Oct-17,$281K,1.70%,4.50%,719,-6.90%,3.60%,636,-20.10%,-1.50%,"3,674",-9.90%,2.90%,94,9,-9,98.00%,-0.40%,-0.20%
Alaska,Nov-17,$268K,-4.70%,-5.40%,563,-21.70%,-15.50%,505,-20.60%,-2.30%,"3,303",-10.10%,3.90%,110,16,2,98.20%,0.20%,-0.30%
Alaska,Dec-17,$261K,-2.80%,-5.50%,584,4.30%,-7.70%,374,-25.60%,6.60%,"2,752",-16.40%,6.10%,113,5,-6,98.00%,-0.20%,-0.50%
Alaska,Jan-18,$261K,0.40%,-1.40%,435,-24.60%,-1.40%,757,103.50%,19.40%,"2,866",5.20%,10.10%,132,19,13,97.90%,-0.10%,-0.20%
Alaska,Feb-18,$263K,0.60%,-2.20%,416,-4.40%,5.90%,795,5.00%,17.40%,"3,091",7.90%,12.70%,126,-6,12,98.00%,0.10%,-0.30%
Alaska,Mar-18,$265K,0.60%,-0.80%,587,40.40%,3.30%,"1,071",33.90%,-1.70%,"3,417",9.40%,9.40%,113,-13,4,98.80%,0.80%,0.70%
Alaska,Apr-18,$271K,2.30%,-0.60%,594,1.20%,-1.80%,"1,099",2.60%,-2.50%,"3,740",9.50%,7.60%,92,-21,7,98.90%,0.10%,0.10%
Alaska,May-18,$280K,3.30%,1.60%,777,30.60%,7.00%,"1,349",22.50%,1.90%,"4,110",9.50%,5.10%,79,-13,0,99.10%,0.10%,0.40%
Alaska,Jun-18,$282K,0.70%,2.50%,848,9.10%,-4.40%,"1,282",-5.00%,-5.20%,"4,337",5.50%,4.00%,83,4,8,98.40%,-0.60%,-0.10%
Alaska,Jul-18,$287K,1.90%,5.40%,778,-8.30%,8.20%,"1,133",-11.60%,1.30%,"4,459",2.80%,2.40%,80,-3,2,98.40%,0.00%,0.00%
Alaska,Aug-18,$285K,-0.80%,2.80%,871,12.00%,0.50%,"1,041",-8.10%,-7.90%,"4,312",-3.30%,-1.10%,82,2,1,98.50%,0.10%,0.00%
Alaska,Sep-18,$278K,-2.30%,0.60%,737,-15.40%,-4.50%,703,-32.50%,-11.70%,"3,965",-8.00%,-2.80%,87,5,2,98.30%,-0.10%,0.00%
Alaska,Oct-18,$270K,-2.90%,-3.90%,787,6.80%,9.50%,695,-1.10%,9.30%,"3,540",-10.70%,-3.60%,97,10,3,97.70%,-0.70%,-0.30%
Alaska,Nov-18,$279K,3.30%,4.20%,548,-30.40%,-2.70%,485,-30.20%,-4.00%,"3,226",-8.90%,-2.30%,108,11,-2,98.20%,0.50%,0.00%
Alaska,Dec-18,$278K,-0.40%,6.40%,566,3.30%,-3.70%,335,-30.90%,-10.70%,"2,686",-16.70%,-2.70%,113,5,-1,98.50%,0.30%,0.40%
Alaska,Jan-19,$255K,-8.20%,-2.30%,362,-35.20%,-16.80%,683,105.10%,-9.80%,"2,790",5.60%,-2.70%,133,20,1,98.60%,0.10%,0.70%
Alaska,Feb-19,$259K,2.00%,-1.60%,421,13.80%,0.20%,753,9.10%,-5.90%,"2,987",5.40%,-4.60%,120,-14,-6,98.00%,-0.40%,0.00%
Alaska,Mar-19,$269K,3.70%,1.60%,559,33.70%,-4.80%,"1,029",37.00%,-3.90%,"3,263",9.80%,-4.50%,114,-6,1,98.30%,0.30%,-0.50%
Alaska,Apr-19,$274K,1.80%,1.20%,646,14.70%,8.60%,"1,227",18.80%,11.40%,"3,655",11.50%,-2.60%,86,-28,-6,98.50%,0.30%,-0.40%
Alaska,May-19,$281K,2.30%,0.10%,790,22.70%,2.10%,"1,350",10.30%,0.20%,"3,985",9.50%,-2.80%,72,-13,-6,98.90%,0.30%,-0.20%
Alaska,Jun-19,$292K,4.20%,3.40%,795,0.60%,-5.80%,"1,195",-11.50%,-6.30%,"4,212",5.70%,-2.60%,71,-1,-12,98.90%,0.10%,0.50%
Alaska,Jul-19,$285K,-2.40%,-0.70%,912,14.00%,17.20%,"1,172",-2.20%,3.40%,"4,239",0.20%,-4.90%,75,4,-5,98.70%,-0.20%,0.30%
Alaska,Aug-19,$291K,2.10%,2.10%,909,-0.30%,4.40%,"1,044",-10.90%,0.30%,"4,115",-2.90%,-4.60%,82,7,0,98.00%,-0.70%,-0.40%
Alaska,Sep-19,$289K,-0.90%,3.70%,795,-12.50%,7.90%,816,-21.80%,16.10%,"3,859",-6.20%,-2.70%,87,5,0,98.40%,0.40%,0.10%
Alaska,Oct-19,$274K,-5.00%,1.50%,758,-4.70%,-3.70%,677,-17.00%,-2.60%,"3,524",-8.70%,-0.50%,89,2,-8,98.00%,-0.40%,0.30%
Alaska,Nov-19,$273K,-0.30%,-2.00%,666,-12.10%,21.50%,483,-28.70%,-0.40%,"3,082",-12.50%,-4.50%,98,9,-10,98.30%,0.20%,0.10%
Alaska,Dec-19,$281K,2.70%,1.10%,633,-4.50%,12.40%,411,-14.60%,23.10%,"2,554",-16.80%,-4.30%,115,17,2,98.20%,-0.10%,-0.30%
Alaska,Jan-20,$271K,-3.70%,5.80%,431,-31.90%,17.80%,674,64.00%,-1.90%,"2,619",2.50%,-7.00%,118,3,-16,97.40%,-0.80%,-1.10%
Alaska,Feb-20,$283K,4.40%,9.10%,494,13.80%,17.30%,764,13.00%,1.50%,"2,745",4.30%,-8.10%,123,5,3,97.90%,0.50%,-0.10%
Alaska,Mar-20,$288K,2.00%,7.10%,616,24.70%,9.40%,914,19.60%,-11.50%,"2,833",3.20%,-13.60%,96,-27,-18,98.50%,0.60%,0.20%
Alaska,Apr-20,$303K,5.20%,10.70%,589,-4.40%,-8.80%,802,-12.30%,-34.60%,"2,809",-0.80%,-23.10%,74,-22,-12,99.00%,0.60%,0.50%
Alaska,May-20,$294K,-3.10%,4.70%,607,3.60%,-23.20%,"1,248",56.00%,-7.60%,"2,674",-4.40%,-32.90%,72,-2,0,99.00%,0.00%,0.10%
Alaska,Jun-20,$295K,0.20%,0.90%,740,20.70%,-7.50%,"1,370",9.30%,14.40%,"2,473",-7.90%,-41.50%,62,-12,-9,98.70%,-0.30%,-0.30%
Alaska,Jul-20,$310K,5.00%,8.60%,"1,031",39.30%,13.00%,"1,312",-4.20%,11.90%,"2,497",1.00%,-41.10%,29,-33,-46,99.10%,0.40%,0.40%
Alaska,Aug-20,$303K,-2.20%,4.00%,"1,063",3.10%,16.90%,"1,115",-15.00%,6.80%,"2,324",-6.90%,-43.50%,31,2,-51,99.00%,-0.10%,1.00%
Alaska,Sep-20,$296K,-2.20%,2.60%,"1,019",-4.10%,28.20%,"1,002",-10.10%,22.80%,"2,150",-7.50%,-44.30%,32,1,-55,98.70%,-0.30%,0.30%
Alaska,Oct-20,$308K,4.00%,12.30%,"1,068",4.80%,40.90%,814,-18.80%,20.20%,"1,857",-13.60%,-47.30%,34,2,-55,98.90%,0.20%,0.90%
Alaska,Nov-20,$309K,0.40%,13.10%,823,-22.90%,23.60%,547,-32.80%,13.30%,"1,647",-11.30%,-46.60%,35,1,-63,98.30%,-0.60%,0.00%
Alaska,Dec-20,$312K,0.70%,10.90%,907,10.50%,43.10%,463,-14.90%,12.70%,"1,363",-16.70%,-46.70%,37,2,-78,99.60%,1.30%,1.40%
Alaska,Jan-21,$292K,-6.20%,8.00%,611,-32.70%,40.80%,726,56.50%,7.40%,"1,263",-7.90%,-52.00%,41,5,-77,98.40%,-1.10%,1.00%
Alaska,Feb-21,$294K,0.50%,3.90%,558,-8.70%,13.00%,829,14.20%,8.50%,"1,230",-2.60%,-55.20%,42,1,-81,98.90%,0.40%,1.00%
Alaska,Mar-21,$303K,3.30%,5.10%,810,45.20%,31.50%,"1,103",33.10%,20.70%,"1,247",1.40%,-56.00%,27,-15,-69,99.10%,0.30%,0.70%
Alaska,Apr-21,$323K,6.60%,6.50%,813,0.40%,38.00%,"1,237",12.10%,54.20%,"1,403",12.50%,-50.10%,21,-6,-53,99.40%,0.30%,0.40%
Alaska,May-21,$331K,2.40%,12.50%,895,10.10%,46.00%,"1,406",13.70%,12.20%,"1,611",14.80%,-40.00%,18,-3,-56,99.60%,0.10%,0.60%
Alaska,Jun-21,$347K,4.90%,17.80%,"1,045",16.80%,41.20%,"1,449",3.10%,5.80%,"1,823",13.20%,-26.30%,19,1,-43,99.90%,0.30%,1.20%
Alaska,Jul-21,$336K,-3.10%,8.60%,"1,084",3.70%,5.10%,"1,481",2.20%,12.90%,"2,129",16.80%,-14.70%,17,-2,-12,100.20%,0.30%,1.10%
Alaska,Aug-21,$324K,-3.60%,7.00%,"1,051",-3.00%,-1.10%,"1,208",-18.40%,8.30%,"2,116",-0.60%,-9.00%,22,5,-9,99.80%,-0.40%,0.70%
Alaska,Sep-21,$329K,1.50%,11.00%,"1,071",1.90%,5.10%,909,-24.80%,-9.30%,"1,860",-12.10%,-13.50%,24,2,-8,99.50%,-0.20%,0.80%
Alaska,Oct-21,$331K,0.80%,7.60%,"1,002",-6.40%,-6.20%,753,-17.20%,-7.50%,"1,655",-11.00%,-10.90%,30,6,-4,99.60%,0.00%,0.70%
Alaska,Nov-21,$333K,0.50%,7.80%,925,-7.70%,12.40%,472,-37.30%,-13.70%,"1,336",-19.30%,-18.90%,37,7,2,99.20%,-0.40%,0.80%
Alaska,Dec-21,$318K,-4.50%,2.10%,976,5.50%,7.50%,349,-26.10%,-24.80%,"1,026",-23.20%,-25.20%,36,-1,0,98.70%,-0.40%,-0.80%
Alaska,Jan-22,$328K,3.00%,12.10%,616,-36.90%,0.80%,539,54.40%,-25.80%,917,-10.60%,-27.40%,42,6,1,99.30%,0.50%,0.90%
Alaska,Feb-22,$321K,-2.00%,9.30%,562,-8.80%,0.70%,730,35.40%,-11.90%,877,-4.40%,-28.70%,40,-2,-2,99.80%,0.50%,1.00%
Alaska,Mar-22,$334K,4.10%,10.20%,704,25.30%,-13.10%,"1,102",51.00%,-0.10%,"1,056",20.40%,-15.30%,34,-6,7,100.20%,0.40%,1.10%
Alaska,Apr-22,$349K,4.40%,7.90%,776,10.20%,-4.60%,"1,216",10.30%,-1.70%,"1,263",19.60%,-10.00%,20,-14,-1,100.70%,0.50%,1.20%
Alaska,May-22,$363K,4.00%,9.70%,925,20.00%,3.90%,"1,246",3.00%,-10.70%,"1,449",15.90%,-9.00%,17,-2,0,101.30%,0.60%,1.70%
Alaska,Jun-22,$370K,1.90%,6.60%,"1,037",12.10%,-0.40%,"1,340",7.50%,-7.30%,"1,799",24.20%,-0.30%,18,1,0,100.90%,-0.30%,1.10%
Alaska,Jul-22,$361K,-2.50%,7.40%,916,-11.80%,-15.50%,"1,030",-23.50%,-30.50%,"1,856",1.80%,-12.80%,21,3,4,100.20%,-0.70%,0.00%
Alaska,Aug-22,$350K,-3.10%,8.00%,966,5.50%,-8.10%,865,-16.00%,-28.40%,"1,737",-6.40%,-17.90%,24,3,2,99.70%,-0.50%,0.00%
Alaska,Sep-22,$341K,-2.60%,3.70%,845,-12.50%,-21.10%,666,-23.00%,-26.70%,"1,498",-13.80%,-19.50%,31,7,7,99.30%,-0.40%,-0.20%
Alaska,Oct-22,$350K,2.50%,5.50%,788,-6.70%,-21.40%,556,-16.50%,-26.20%,"1,338",-10.70%,-19.20%,35,4,5,99.10%,-0.20%,-0.50%
Alaska,Nov-22,$341K,-2.90%,2.40%,622,-21.50%,-32.90%,392,-29.50%,-17.30%,"1,203",-10.30%,-10.30%,34,-1,-3,98.80%,-0.40%,-0.40%
Alaska,Dec-22,$337K,-0.90%,5.90%,531,-14.40%,-45.60%,256,-34.70%,-26.60%,966,-19.60%,-5.80%,39,6,3,98.50%,-0.30%,-0.20%
Alaska,Jan-23,$355K,5.40%,8.50%,323,-39.20%,-47.60%,436,70.30%,-19.10%,892,-7.70%,-2.70%,41,2,-1,97.40%,-1.10%,-1.90%
Alaska,Feb-23,$354K,-0.40%,10.30%,336,4.00%,-40.20%,515,18.10%,-29.50%,914,2.50%,4.20%,47,6,7,98.60%,1.20%,-1.20%
Alaska,Mar-23,$349K,-1.50%,4.30%,511,52.10%,-27.40%,772,49.90%,-29.90%,926,1.30%,-12.30%,37,-10,3,98.80%,0.20%,-1.40%
Alaska,Apr-23,$359K,3.10%,3.00%,486,-4.90%,-37.40%,763,-1.20%,-37.30%,946,2.20%,-25.10%,21,-16,1,100.10%,1.30%,-0.60%
Alaska,May-23,$380K,5.30%,4.60%,653,36.00%,-29.40%,912,20.30%,-26.80%,"1,002",9.00%,-30.80%,13,-7,-4,99.40%,-0.80%,-1.90%
Alaska,Jun-23,$382K,0.60%,3.10%,786,19.10%,-24.50%,"1,114",20.80%,-17.40%,"1,305",25.50%,-28.70%,12,-1,-6,100.20%,0.90%,-0.80%
Alaska,Jul-23,$381K,-0.30%,5.50%,699,-11.10%,-23.90%,"1,047",-6.00%,1.30%,"1,521",16.60%,-18.50%,10,-2,-11,100.30%,0.10%,0.10%
Alaska,Aug-23,$373K,-1.90%,6.70%,757,8.30%,-21.70%,920,-11.20%,6.20%,"1,516",1.20%,-12.80%,14,4,-10,99.70%,-0.50%,0.00%
Alaska,Sep-23,$362K,-3.00%,6.30%,769,1.70%,-9.00%,707,-23.00%,6.20%,"1,477",-2.10%,-1.40%,15,1,-16,99.50%,-0.20%,0.10%
Alaska,Oct-23,$350K,-3.50%,0.10%,676,-12.20%,-14.30%,615,-13.10%,10.20%,"1,407",-5.50%,4.60%,19,4,-16,98.90%,-0.60%,-0.20%
Alaska,Nov-23,$350K,0.10%,3.00%,512,-24.30%,-17.70%,384,-37.60%,-2.30%,"1,260",-10.40%,4.40%,24,5,-9,97.80%,-1.00%,-0.90%
Alaska,Dec-23,$367K,4.80%,9.00%,449,-12.00%,-15.40%,264,-30.90%,3.10%,"1,009",-19.00%,4.50%,31,7,-8,97.90%,0.10%,-0.60%
Alaska,Jan-24,$346K,-5.60%,-2.60%,371,-15.90%,15.20%,453,73.60%,4.10%,920,-8.20%,3.80%,35,4,-6,97.40%,-0.50%,0.00%
Alaska,Feb-24,$354K,2.50%,0.20%,348,-6.20%,5.10%,522,15.20%,2.20%,940,2.20%,3.40%,47,12,0,98.80%,1.40%,0.20%
Alaska,Mar-24,$370K,4.90%,6.10%,468,32.20%,-8.40%,697,31.80%,-9.70%,973,2.40%,5.10%,26,-21,-11,98.60%,-0.10%,-0.20%
Alaska,Apr-24,$369K,-0.30%,2.60%,477,1.90%,-1.90%,851,22.10%,11.50%,"1,084",11.40%,14.60%,14,-12,-7,99.40%,0.80%,-0.70%
Alaska,May-24,$389K,5.50%,2.30%,664,38.90%,0.60%,"1,123",25.10%,21.80%,"1,413",24.90%,35.90%,13,-1,0,99.50%,0.20%,0.20%
Alaska,Jun-24,$395K,1.50%,3.20%,631,-4.80%,-19.60%,"1,040",-3.60%,-5.90%,"1,522",11.50%,18.30%,15,2,3,99.90%,0.40%,-0.20%
"Aleutians West Census Area, AK",May-24,$535K,,,1,,,,,,3,,,56,,,95.50%,,
"Aleutians West Census Area, AK",Jun-24,$420K,-21.50%,,1,0.00%,,2,,,5,66.70%,,115,59,,94.40%,-1.20%,
