Region,Month of Period End,Median Sale Price,Median Sale Price MoM ,Median Sale Price YoY ,Homes Sold,Homes Sold MoM ,Homes Sold YoY ,New Listings,New Listings MoM ,New Listings YoY ,Inventory,Inventory MoM , Inventory YoY ,Days on Market,Days on Market MoM,Days on Market YoY,Average Sale To List,Average Sale To List MoM ,Average Sale To List YoY 
"Abbyville, KS",Oct-18,$5K,,,1,,,,,,1,,,27,,,,,
"Abbyville, KS",Jun-19,$54K,,,1,,,,,,,,,343,,,,,
"Abbyville, KS",Apr-22,$65K,,,1,,,,,,,,,206,,,,,
"Abbyville, KS",May-23,$80K,,,1,,,,,,,,,11,,,,,
"Ada, KS",Oct-17,$180K,,,1,,,,,,,,,61,,,,,
"Ada, KS",Feb-21,$120K,,,1,,,,,,,,,103,,,,,
"Admire, KS",Dec-14,$20K,,,1,,,,,,,,,41,,,,,
"Admire, KS",Jul-15,$14K,,,1,,,,,,1,,,43,,,,,
"Admire, KS",Aug-15,$65K,364.30%,,1,0.00%,,,,,,,,71,28,,,,
"Admire, KS",Sep-16,$29K,,,1,,,,,,,,,134,,,,,
"Admire, KS",Jul-19,$40K,,,1,,,,,,3,,,89,,,,,
"Admire, KS",Sep-19,$50K,,,1,,,,,,2,,,75,,,,,
"Admire, KS",May-20,$32K,,,1,,,,,,,,,100,,,,,
"Admire, KS",Sep-21,$45K,,,1,,,,,,2,,,54,,,,,
"Admire, KS",Oct-21,$90K,102.00%,,1,0.00%,,,,,1,-50.00%,,56,2,,,,
"Admire, KS",Nov-21,$155K,72.30%,,1,0.00%,,,,,,,,99,43,,,,
"Albert, KS",Jun-14,$54K,,,1,,,,,,,,,35,,,,,
"Albert, KS",Nov-15,$80K,,,1,,,,,,,,,212,,,,,
"Albert, KS",Jun-16,$28K,,,1,,,,,,,,,170,,,,,
"Albert, KS",Dec-16,$130K,,,1,,,,,,,,,25,,,,,
"Albert, KS",Dec-17,$32K,,-75.00%,2,,100.00%,,,,,,,111,,86,,,
"Albert, KS",Oct-18,$65K,,,1,,,,,,1,,,137,,,,,
"Albert, KS",Dec-18,$70K,,115.40%,1,,-50.00%,,,,,,,104,,-7,,,
"Albert, KS",Mar-21,$50K,,,1,,,,,,,,,147,,,,,
"Albert, KS",Mar-23,$60K,,,1,,,,,,,,,26,,,,,
"Allen County, KS",Mar-12,$118K,,,3,,,3,,,14,,,196,,,88.80%,,
"Allen County, KS",May-12,$112K,,308.20%,4,,0.00%,4,,100.00%,15,,-11.80%,518,,422,89.80%,,0.00%
"Allen County, KS",Jun-12,$78K,-30.50%,,1,-75.00%,,8,100.00%,,21,40.00%,,1,-517,,94.00%,4.20%,
"Allen County, KS",Jul-12,$99K,27.30%,248.40%,5,400.00%,150.00%,6,-25.00%,,23,9.50%,43.80%,196,195,54,87.00%,-7.00%,0.70%
"Allen County, KS",Aug-12,$107K,7.40%,204.70%,2,-60.00%,-33.30%,5,-16.70%,66.70%,25,8.70%,56.30%,61,-135,-11,94.90%,7.90%,14.40%
"Allen County, KS",Sep-12,$70K,-34.40%,,1,-50.00%,,2,-60.00%,,25,0.00%,,87,26,,88.60%,-6.30%,
"Allen County, KS",Oct-12,$44K,-37.10%,83.30%,3,200.00%,200.00%,3,50.00%,0.00%,22,-12.00%,15.80%,145,58,-375,81.90%,-6.70%,21.90%
"Allen County, KS",Nov-12,$85K,92.00%,141.40%,3,0.00%,200.00%,4,33.30%,33.30%,21,-4.50%,0.00%,171,26,-60,90.70%,8.80%,-9.30%
"Allen County, KS",Dec-12,$8K,-91.10%,-87.40%,1,-66.70%,-50.00%,2,-50.00%,,20,-4.80%,5.30%,42,-129,-179,75.00%,-15.70%,-16.50%
"Allen County, KS",Jan-13,$63K,743.30%,,2,100.00%,,6,200.00%,,24,20.00%,,132,90,,91.20%,16.20%,
"Allen County, KS",Feb-13,$45K,-28.90%,,1,-50.00%,,2,-66.70%,,25,4.20%,,481,349,,81.80%,-9.40%,
"Allen County, KS",Mar-13,$65K,45.40%,-44.50%,2,100.00%,-33.30%,7,250.00%,133.30%,27,8.00%,92.90%,194,-287,-2,97.20%,15.40%,8.50%
"Allen County, KS",Apr-13,$17K,-74.00%,,1,-50.00%,,3,-57.10%,,29,7.40%,,49,-145,,85.00%,-12.20%,
"Allen County, KS",May-13,$99K,482.40%,-11.80%,5,400.00%,25.00%,3,0.00%,-25.00%,27,-6.90%,80.00%,171,122,-347,93.20%,8.20%,3.40%
"Allen County, KS",Jul-13,$138K,,38.50%,2,,-60.00%,4,,-33.30%,27,,17.40%,112,,-84,100.00%,,13.00%
"Allen County, KS",Aug-13,$25K,-81.80%,-76.60%,1,-50.00%,-50.00%,3,-25.00%,-40.00%,25,-7.40%,0.00%,198,86,137,96.20%,-3.80%,1.30%
"Allen County, KS",Sep-13,$72K,188.00%,2.90%,3,200.00%,200.00%,3,0.00%,50.00%,24,-4.00%,-4.00%,125,-73,38,94.10%,-2.00%,5.50%
"Allen County, KS",Oct-13,$41K,-43.10%,-6.80%,5,66.70%,66.70%,5,66.70%,66.70%,25,4.20%,13.60%,350,225,205,83.00%,-11.20%,1.00%
"Allen County, KS",Nov-13,$90K,119.50%,6.50%,3,-40.00%,0.00%,2,-60.00%,-50.00%,24,-4.00%,14.30%,171,-179,0,93.40%,10.40%,2.70%
"Allen County, KS",Dec-13,$73K,-18.90%,873.30%,2,-33.30%,100.00%,4,100.00%,100.00%,25,4.20%,25.00%,134,-37,92,90.00%,-3.40%,15.00%
"Allen County, KS",Jan-14,$120K,64.40%,89.70%,1,-50.00%,-50.00%,4,0.00%,-33.30%,26,4.00%,8.30%,88,-46,-44,96.00%,6.00%,4.80%
"Allen County, KS",Feb-14,$50K,-58.30%,11.10%,4,300.00%,300.00%,2,-50.00%,0.00%,22,-15.40%,-12.00%,55,-33,-426,90.80%,-5.20%,9.00%
"Allen County, KS",Mar-14,$55K,10.50%,-15.60%,2,-50.00%,0.00%,5,150.00%,-28.60%,24,9.10%,-11.10%,142,87,-52,80.60%,-10.30%,-16.70%
"Allen County, KS",Apr-14,$110K,99.10%,547.10%,1,-50.00%,0.00%,3,-40.00%,0.00%,22,-8.30%,-24.10%,314,172,265,92.40%,11.90%,7.40%
"Allen County, KS",Jul-14,$85K,,-38.10%,2,,0.00%,9,,125.00%,29,,7.40%,337,,225,97.40%,,-2.60%
"Allen County, KS",Aug-14,$81K,-4.90%,224.00%,3,50.00%,200.00%,6,-33.30%,100.00%,32,10.30%,28.00%,256,-81,58,91.80%,-5.60%,-4.40%
"Allen County, KS",Sep-14,$46K,-43.50%,-36.50%,2,-33.30%,-33.30%,,,,26,-18.80%,8.30%,283,27,158,93.40%,1.60%,-0.70%
"Allen County, KS",Oct-14,$69K,50.80%,68.30%,1,-50.00%,-80.00%,5,,0.00%,27,3.80%,8.00%,75,-208,-275,102.20%,8.80%,19.30%
"Allen County, KS",Nov-14,$180K,160.90%,100.00%,1,0.00%,-66.70%,2,-60.00%,0.00%,26,-3.70%,8.30%,129,54,-42,97.60%,-4.70%,4.20%
"Allen County, KS",Dec-14,$35K,-80.60%,-52.10%,5,400.00%,150.00%,2,0.00%,-50.00%,23,-11.50%,-8.00%,258,129,124,86.00%,-11.60%,-4.00%
"Allen County, KS",Jan-15,$65K,84.30%,-46.30%,4,-20.00%,300.00%,3,50.00%,-25.00%,23,0.00%,-11.50%,169,-89,81,93.40%,7.40%,-2.60%
"Allen County, KS",Mar-15,$169K,,205.40%,2,,0.00%,2,,-60.00%,22,,-8.30%,102,,-40,95.80%,,15.20%
"Allen County, KS",Apr-15,$61K,-63.90%,-44.50%,1,-50.00%,0.00%,5,150.00%,66.70%,23,4.50%,4.50%,56,-46,-258,103.40%,7.60%,11.00%
"Allen County, KS",May-15,$105K,71.30%,,2,100.00%,,2,-60.00%,,24,4.30%,,327,271,,94.00%,-9.40%,
"Allen County, KS",Jun-15,$102K,-2.60%,,4,100.00%,,1,-50.00%,,20,-16.70%,,221,-106,,93.60%,-0.40%,
"Allen County, KS",Jul-15,$205K,101.50%,140.80%,2,-50.00%,0.00%,3,200.00%,-66.70%,16,-20.00%,-44.80%,67,-154,-270,92.30%,-1.30%,-5.10%
"Allen County, KS",Aug-15,$95K,-53.70%,17.30%,1,-50.00%,-66.70%,3,0.00%,-50.00%,17,6.30%,-46.90%,313,246,57,90.50%,-1.80%,-1.30%
"Allen County, KS",Sep-15,$93K,-2.60%,102.20%,4,300.00%,100.00%,4,33.30%,,18,5.90%,-30.80%,297,-16,14,91.00%,0.50%,-2.40%
"Allen County, KS",Oct-15,$108K,16.30%,55.90%,4,0.00%,300.00%,6,50.00%,20.00%,20,11.10%,-25.90%,273,-24,198,94.80%,3.80%,-7.40%
"Allen County, KS",Nov-15,$18K,-83.70%,-90.30%,3,-25.00%,200.00%,2,-66.70%,0.00%,20,0.00%,-23.10%,396,123,267,86.20%,-8.60%,-11.40%
"Allen County, KS",Jan-16,$27K,,-58.10%,3,,-25.00%,1,,-66.70%,20,,-13.00%,87,,-82,82.80%,,-10.60%
"Allen County, KS",Feb-16,$60K,121.60%,,2,-33.30%,,1,0.00%,,19,-5.00%,,177,90,,89.50%,6.70%,
"Allen County, KS",Mar-16,$87K,45.40%,-48.40%,3,50.00%,50.00%,1,0.00%,-50.00%,17,-10.50%,-22.70%,119,-58,17,82.50%,-7.00%,-13.30%
"Allen County, KS",May-16,$75K,,-28.20%,1,,-50.00%,2,,0.00%,16,,-33.30%,208,,-119,93.90%,,-0.10%
"Allen County, KS",Jun-16,$33K,-56.70%,-68.10%,1,0.00%,-75.00%,2,0.00%,100.00%,16,0.00%,-20.00%,279,71,58,100.00%,6.10%,6.40%
"Allen County, KS",Jul-16,$78K,140.00%,-62.00%,1,0.00%,-50.00%,3,50.00%,0.00%,19,18.80%,18.80%,849,570,782,97.60%,-2.40%,5.30%
"Allen County, KS",Aug-16,$100K,28.50%,5.50%,2,100.00%,100.00%,2,-33.30%,-33.30%,15,-21.10%,-11.80%,203,-646,-110,76.70%,-20.90%,-13.80%
"Allen County, KS",Sep-16,$90K,-10.20%,-2.70%,1,-50.00%,-75.00%,1,-50.00%,-75.00%,15,0.00%,-16.70%,153,-50,-144,95.20%,18.50%,4.20%
"Allen County, KS",Oct-16,$100K,10.60%,-7.50%,1,0.00%,-75.00%,2,100.00%,-66.70%,12,-20.00%,-40.00%,108,-45,-165,94.80%,-0.50%,0.00%
"Allen County, KS",Nov-16,$58K,-42.10%,229.10%,2,100.00%,-33.30%,6,200.00%,200.00%,16,33.30%,-20.00%,97,-11,-299,102.40%,7.60%,16.20%
"Allen County, KS",Dec-16,$75K,30.20%,,1,-50.00%,,3,-50.00%,,17,6.30%,,46,-51,,84.30%,-18.10%,
"Allen County, KS",Jan-17,$55K,-26.70%,103.50%,3,200.00%,0.00%,2,-33.30%,100.00%,15,-11.80%,-25.00%,46,0,-41,96.40%,12.20%,13.60%
"Allen County, KS",Feb-17,$182K,231.20%,204.10%,1,-66.70%,-50.00%,3,50.00%,200.00%,16,6.70%,-15.80%,269,223,92,80.90%,-15.50%,-8.60%
"Allen County, KS",Mar-17,$130K,-28.60%,49.40%,3,200.00%,0.00%,2,-33.30%,100.00%,15,-6.30%,-11.80%,50,-219,-69,83.90%,3.10%,1.40%
"Allen County, KS",Apr-17,$46K,-65.00%,,3,0.00%,,2,0.00%,,14,-6.70%,,222,172,,76.80%,-7.10%,
"Allen County, KS",May-17,$83K,81.30%,10.00%,2,-33.30%,100.00%,2,0.00%,0.00%,12,-14.30%,-25.00%,321,99,113,102.60%,25.70%,8.70%
"Allen County, KS",Jun-17,$30K,-63.60%,-7.70%,1,-50.00%,0.00%,2,0.00%,0.00%,13,8.30%,-18.80%,57,-264,-222,,,
"Allen County, KS",Jul-17,$78K,158.30%,-0.60%,1,0.00%,0.00%,1,-50.00%,-66.70%,13,0.00%,-31.60%,291,234,-558,91.20%,,-6.40%
"Allen County, KS",Aug-17,$51K,-34.50%,-49.40%,4,300.00%,100.00%,4,300.00%,100.00%,14,7.70%,-6.70%,224,-67,21,88.80%,-2.40%,12.00%
"Allen County, KS",Sep-17,$72K,42.40%,-19.70%,2,-50.00%,100.00%,3,-25.00%,200.00%,14,0.00%,-6.70%,113,-111,-40,97.30%,8.50%,2.10%
"Allen County, KS",Oct-17,$94K,30.10%,-5.50%,3,50.00%,200.00%,4,33.30%,100.00%,16,14.30%,33.30%,204,91,96,93.30%,-4.00%,-1.40%
"Allen County, KS",Nov-17,$30K,-68.10%,-47.90%,1,-66.70%,-50.00%,8,100.00%,33.30%,21,31.30%,31.30%,103,-101,6,100.00%,6.70%,-2.40%
"Allen County, KS",Dec-17,$19K,-38.30%,-75.30%,1,0.00%,0.00%,3,-62.50%,0.00%,23,9.50%,35.30%,129,26,83,77.10%,-22.90%,-7.20%
"Allen County, KS",Jan-18,$47K,154.10%,-14.50%,3,200.00%,0.00%,1,-66.70%,-50.00%,20,-13.00%,33.30%,71,-58,25,100.30%,23.20%,3.90%
"Allen County, KS",Feb-18,$86K,81.90%,-53.00%,1,-66.70%,0.00%,1,0.00%,-66.70%,19,-5.00%,18.80%,136,65,-133,91.40%,-8.80%,10.60%
"Allen County, KS",Mar-18,$77K,-9.90%,-40.80%,3,200.00%,0.00%,4,300.00%,100.00%,21,10.50%,40.00%,135,-1,85,91.10%,-0.40%,7.10%
"Allen County, KS",Apr-18,$71K,-8.10%,55.50%,2,-33.30%,-33.30%,5,25.00%,150.00%,23,9.50%,64.30%,90,-45,-132,90.50%,-0.60%,13.60%
"Allen County, KS",May-18,$185K,161.50%,124.20%,1,-50.00%,-50.00%,3,-40.00%,50.00%,24,4.30%,100.00%,157,67,-164,100.00%,9.50%,-2.60%
"Allen County, KS",Jun-18,$36K,-80.30%,21.30%,2,100.00%,100.00%,3,0.00%,50.00%,24,0.00%,84.60%,52,-105,-5,96.30%,-3.70%,
"Allen County, KS",Jul-18,$128K,252.60%,65.50%,3,50.00%,200.00%,5,66.70%,400.00%,27,12.50%,107.70%,132,80,-159,94.00%,-2.30%,2.90%
"Allen County, KS",Aug-18,$67K,-48.10%,31.00%,2,-33.30%,-50.00%,9,80.00%,125.00%,33,22.20%,135.70%,264,132,40,86.70%,-7.40%,-2.10%
"Allen County, KS",Sep-18,$91K,36.80%,26.00%,2,0.00%,0.00%,3,-66.70%,0.00%,34,3.00%,142.90%,79,-185,-34,97.60%,10.90%,0.30%
"Allen County, KS",Oct-18,$20K,-78.10%,-78.80%,1,-50.00%,-66.70%,5,66.70%,25.00%,35,2.90%,118.80%,173,94,-31,,,
"Allen County, KS",Nov-18,$76K,283.70%,154.50%,2,100.00%,100.00%,5,0.00%,-37.50%,33,-5.70%,57.10%,215,42,112,94.90%,,-5.10%
"Allen County, KS",Dec-18,$63K,-17.20%,241.90%,6,200.00%,500.00%,3,-40.00%,0.00%,29,-12.10%,26.10%,157,-58,28,93.80%,-1.10%,16.80%
"Allen County, KS",Jan-19,$86K,36.00%,83.00%,3,-50.00%,0.00%,5,66.70%,400.00%,31,6.90%,55.00%,414,257,343,95.10%,1.20%,-5.20%
"Allen County, KS",Feb-19,$141K,64.20%,65.20%,4,33.30%,300.00%,7,40.00%,600.00%,33,6.50%,73.70%,94,-320,-42,86.50%,-8.60%,-5.00%
"Allen County, KS",Mar-19,$52K,-63.20%,-32.50%,3,-25.00%,0.00%,6,-14.30%,50.00%,33,0.00%,57.10%,208,114,73,89.00%,2.50%,-2.00%
"Allen County, KS",Apr-19,$57K,9.60%,-19.40%,5,66.70%,150.00%,4,-33.30%,-20.00%,32,-3.00%,39.10%,91,-117,1,98.80%,9.80%,8.30%
"Allen County, KS",May-19,$50K,-13.20%,-73.20%,10,100.00%,900.00%,8,100.00%,166.70%,29,-9.40%,20.80%,111,20,-46,92.90%,-5.90%,-7.10%
"Allen County, KS",Jun-19,$40K,-19.20%,10.00%,3,-70.00%,50.00%,4,-50.00%,33.30%,29,0.00%,20.80%,220,109,168,89.10%,-3.80%,-7.20%
"Allen County, KS",Jul-19,$89K,122.50%,-30.60%,5,66.70%,66.70%,5,25.00%,0.00%,27,-6.90%,0.00%,139,-81,7,91.00%,1.90%,-3.10%
"Allen County, KS",Aug-19,$98K,9.60%,46.60%,4,-20.00%,100.00%,6,20.00%,-33.30%,27,0.00%,-18.20%,137,-2,-127,95.30%,4.30%,8.60%
"Allen County, KS",Sep-19,$41K,-57.90%,-54.90%,7,75.00%,250.00%,7,16.70%,133.30%,25,-7.40%,-26.50%,215,78,136,92.00%,-3.30%,-5.50%
"Allen County, KS",Oct-19,$125K,203.70%,525.60%,3,-57.10%,200.00%,7,0.00%,40.00%,28,12.00%,-20.00%,91,-124,-82,87.50%,-4.50%,
"Allen County, KS",Nov-19,$88K,-29.70%,14.60%,3,0.00%,50.00%,5,-28.60%,0.00%,29,3.60%,-12.10%,72,-19,-143,94.50%,7.00%,-0.40%
"Allen County, KS",Dec-19,$97K,10.90%,53.40%,4,33.30%,-33.30%,6,20.00%,100.00%,31,6.90%,6.90%,61,-11,-96,94.10%,-0.40%,0.30%
"Allen County, KS",Jan-20,$129K,32.50%,49.40%,3,-25.00%,0.00%,4,-33.30%,-20.00%,33,6.50%,6.50%,122,61,-292,95.90%,1.80%,0.90%
"Allen County, KS",Mar-20,$89K,,71.20%,3,,0.00%,4,,-33.30%,34,,3.00%,158,,-50,90.30%,,1.30%
"Allen County, KS",Apr-20,$60K,-32.70%,5.10%,5,66.70%,0.00%,5,25.00%,25.00%,32,-5.90%,0.00%,240,82,149,90.60%,0.20%,-8.20%
"Allen County, KS",May-20,$61K,1.00%,22.20%,5,0.00%,-50.00%,9,80.00%,12.50%,33,3.10%,13.80%,214,-26,103,99.10%,8.50%,6.20%
"Allen County, KS",Jun-20,$52K,-14.50%,29.40%,9,80.00%,200.00%,7,-22.20%,75.00%,30,-9.10%,3.40%,69,-145,-151,94.90%,-4.30%,5.80%
"Allen County, KS",Jul-20,$57K,9.50%,-36.30%,7,-22.20%,40.00%,5,-28.60%,0.00%,29,-3.30%,7.40%,185,116,46,86.80%,-8.00%,-4.10%
"Allen County, KS",Aug-20,$68K,20.00%,-30.30%,5,-28.60%,25.00%,7,40.00%,16.70%,29,0.00%,7.40%,214,29,77,92.00%,5.20%,-3.30%
"Allen County, KS",Sep-20,$84K,23.50%,104.90%,7,40.00%,0.00%,11,57.10%,57.10%,32,10.30%,28.00%,66,-148,-149,96.60%,4.60%,4.60%
"Allen County, KS",Oct-20,$63K,-25.00%,-49.40%,13,85.70%,333.30%,5,-54.50%,-28.60%,25,-21.90%,-10.70%,99,33,8,89.60%,-7.00%,2.10%
"Allen County, KS",Nov-20,$56K,-11.10%,-36.00%,5,-61.50%,66.70%,7,40.00%,40.00%,27,8.00%,-6.90%,151,52,79,91.00%,1.40%,-3.60%
"Allen County, KS",Dec-20,$72K,28.60%,-25.80%,7,40.00%,75.00%,3,-57.10%,-50.00%,21,-22.20%,-32.30%,107,-44,46,91.00%,0.00%,-3.20%
"Allen County, KS",Jan-21,$59K,-18.80%,-54.50%,4,-42.90%,33.30%,5,66.70%,25.00%,20,-4.80%,-39.40%,123,16,1,86.20%,-4.80%,-9.70%
"Allen County, KS",Feb-21,$65K,11.10%,,2,-50.00%,,7,40.00%,,24,20.00%,,84,-39,,93.80%,7.60%,
"Allen County, KS",Mar-21,$57K,-12.30%,-36.00%,7,250.00%,133.30%,8,14.30%,100.00%,24,0.00%,-29.40%,111,27,-47,88.90%,-4.90%,-1.40%
"Allen County, KS",Apr-21,$102K,78.10%,69.40%,8,14.30%,60.00%,14,75.00%,180.00%,30,25.00%,-6.30%,133,22,-107,88.00%,-0.90%,-2.60%
"Allen County, KS",May-21,$128K,26.50%,112.20%,10,25.00%,100.00%,13,-7.10%,44.40%,34,13.30%,3.00%,75,-58,-139,95.40%,7.40%,-3.70%
"Allen County, KS",Jun-21,$87K,-32.60%,67.10%,10,0.00%,11.10%,10,-23.10%,42.90%,33,-2.90%,10.00%,68,-7,-1,98.50%,3.10%,3.70%
"Allen County, KS",Jul-21,$84K,-2.90%,48.30%,13,30.00%,85.70%,8,-20.00%,60.00%,28,-15.20%,-3.40%,69,1,-116,98.20%,-0.30%,11.40%
"Allen County, KS",Aug-21,$124K,47.00%,81.60%,8,-38.50%,60.00%,6,-25.00%,-14.30%,24,-14.30%,-17.20%,109,40,-105,94.10%,-4.20%,2.00%
"Allen County, KS",Sep-21,$114K,-8.10%,35.10%,6,-25.00%,-14.30%,9,50.00%,-18.20%,27,12.50%,-15.60%,72,-37,6,93.60%,-0.40%,-3.00%
"Allen County, KS",Oct-21,$132K,16.30%,109.50%,5,-16.70%,-61.50%,8,-11.10%,60.00%,29,7.40%,16.00%,136,64,37,94.70%,1.10%,5.10%
"Allen County, KS",Nov-21,$103K,-22.30%,83.00%,10,100.00%,100.00%,8,0.00%,14.30%,25,-13.80%,-7.40%,74,-62,-77,94.00%,-0.70%,3.10%
"Allen County, KS",Dec-21,$120K,16.80%,66.30%,6,-40.00%,-14.30%,10,25.00%,233.30%,27,8.00%,28.60%,69,-5,-38,97.70%,3.70%,6.80%
"Allen County, KS",Jan-22,$141K,18.00%,141.50%,6,0.00%,50.00%,6,-40.00%,20.00%,27,0.00%,35.00%,58,-11,-65,92.30%,-5.50%,6.10%
"Allen County, KS",Feb-22,$93K,-34.50%,42.30%,4,-33.30%,100.00%,7,16.70%,0.00%,28,3.70%,16.70%,80,22,-4,90.20%,-2.10%,-3.70%
"Allen County, KS",Mar-22,$76K,-17.30%,34.20%,8,100.00%,14.30%,11,57.10%,37.50%,30,7.10%,25.00%,78,-2,-33,88.70%,-1.50%,-0.20%
"Allen County, KS",Apr-22,$107K,40.20%,5.60%,9,12.50%,12.50%,10,-9.10%,-28.60%,29,-3.30%,-3.30%,80,2,-53,93.00%,4.30%,5.00%
"Allen County, KS",May-22,$138K,28.70%,7.50%,9,0.00%,-10.00%,16,60.00%,23.10%,36,24.10%,5.90%,62,-18,-13,96.00%,3.00%,0.60%
"Allen County, KS",Jun-22,$93K,-32.60%,7.50%,11,22.20%,10.00%,9,-43.80%,-10.00%,31,-13.90%,-6.10%,56,-6,-12,94.80%,-1.20%,-3.70%
"Allen County, KS",Jul-22,$125K,34.40%,48.80%,3,-72.70%,-76.90%,6,-33.30%,-25.00%,31,0.00%,10.70%,107,51,38,98.30%,3.50%,0.10%
"Allen County, KS",Aug-22,$97K,-22.60%,-21.70%,10,233.30%,25.00%,9,50.00%,50.00%,31,0.00%,29.20%,79,-28,-30,100.70%,2.40%,6.70%
"Allen County, KS",Sep-22,$39K,-59.70%,-65.60%,3,-70.00%,-50.00%,14,55.60%,55.60%,41,32.30%,51.90%,76,-3,4,86.30%,-14.40%,-7.30%
"Allen County, KS",Oct-22,$80K,105.10%,-39.40%,10,233.30%,100.00%,15,7.10%,87.50%,42,2.40%,44.80%,53,-23,-83,89.60%,3.40%,-5.10%
"Allen County, KS",Nov-22,$58K,-28.10%,-43.90%,7,-30.00%,-30.00%,10,-33.30%,25.00%,37,-11.90%,48.00%,70,17,-4,84.50%,-5.20%,-9.60%
"Allen County, KS",Dec-22,$125K,117.40%,4.40%,5,-28.60%,-16.70%,3,-70.00%,-70.00%,30,-18.90%,11.10%,59,-11,-10,98.10%,13.70%,0.40%
"Allen County, KS",Jan-23,$87K,-30.80%,-38.80%,7,40.00%,16.70%,4,33.30%,-33.30%,29,-3.30%,7.40%,74,15,16,86.00%,-12.10%,-6.30%
"Allen County, KS",Feb-23,$107K,23.10%,15.10%,6,-14.30%,50.00%,11,175.00%,57.10%,27,-6.90%,-3.60%,78,4,-2,96.30%,10.30%,6.10%
"Allen County, KS",Mar-23,$110K,3.30%,43.80%,11,83.30%,37.50%,10,-9.10%,-9.10%,28,3.70%,-6.70%,176,98,98,93.70%,-2.60%,5.00%
"Allen County, KS",Apr-23,$87K,-21.10%,-19.10%,6,-45.50%,-33.30%,7,-30.00%,-30.00%,27,-3.60%,-6.90%,67,-109,-13,88.00%,-5.70%,-5.00%
"Allen County, KS",May-23,$102K,17.60%,-26.10%,7,16.70%,-22.20%,19,171.40%,18.80%,36,33.30%,0.00%,61,-6,-1,94.10%,6.10%,-1.90%
"Allen County, KS",Jun-23,$76K,-25.50%,-18.30%,12,71.40%,9.10%,13,-31.60%,44.40%,36,0.00%,16.10%,42,-19,-14,90.40%,-3.70%,-4.40%
"Allen County, KS",Jul-23,$79K,4.30%,-36.60%,12,0.00%,300.00%,17,30.80%,183.30%,44,22.20%,41.90%,53,11,-54,96.80%,6.40%,-1.50%
"Allen County, KS",Aug-23,$84K,6.00%,-13.20%,7,-41.70%,-30.00%,11,-35.30%,22.20%,47,6.80%,51.60%,32,-21,-47,94.80%,-2.00%,-5.90%
"Allen County, KS",Sep-23,$85K,1.20%,117.90%,9,28.60%,200.00%,10,-9.10%,-28.60%,44,-6.40%,7.30%,58,26,-18,94.80%,0.00%,8.50%
"Allen County, KS",Oct-23,$134K,57.40%,67.20%,8,-11.10%,-20.00%,12,20.00%,-20.00%,45,2.30%,7.10%,72,14,19,89.90%,-4.80%,0.30%
"Allen County, KS",Nov-23,$142K,6.20%,147.00%,9,12.50%,28.60%,6,-50.00%,-40.00%,39,-13.30%,5.40%,91,19,21,93.40%,3.50%,9.00%
"Allen County, KS",Dec-23,$148K,3.90%,18.00%,10,11.10%,100.00%,7,16.70%,133.30%,36,-7.70%,20.00%,87,-4,28,91.70%,-1.70%,-6.40%
"Allen County, KS",Jan-24,$65K,-55.90%,-24.90%,6,-40.00%,-14.30%,7,0.00%,75.00%,35,-2.80%,20.70%,52,-35,-22,95.80%,4.10%,9.80%
"Allen County, KS",Feb-24,$126K,93.80%,18.30%,8,33.30%,33.30%,12,71.40%,9.10%,37,5.70%,37.00%,49,-3,-29,106.30%,10.50%,10.00%
"Allen County, KS",Mar-24,$32K,-74.80%,-71.10%,4,-50.00%,-63.60%,13,8.30%,30.00%,41,10.80%,46.40%,144,95,-32,83.20%,-23.10%,-10.50%
"Allen County, KS",Apr-24,$93K,192.90%,7.20%,9,125.00%,50.00%,15,15.40%,114.30%,43,4.90%,59.30%,80,-64,13,97.10%,13.90%,9.10%
"Allen County, KS",May-24,$132K,41.40%,28.90%,14,55.60%,100.00%,9,-40.00%,-52.60%,29,-32.60%,-19.40%,49,-31,-12,98.80%,1.70%,4.70%
"Allen County, KS",Jun-24,$70K,-46.80%,-7.80%,5,-64.30%,-58.30%,17,88.90%,30.80%,32,10.30%,-11.10%,45,-4,3,100.50%,1.70%,10.10%
"Allen, KS",Jun-14,$60K,,,1,,,,,,3,,,123,,,,,
"Allen, KS",Aug-14,$23K,,,2,,,,,,,,,122,,,,,
"Allen, KS",Sep-14,$70K,205.70%,,1,-50.00%,,,,,,,,406,284,,,,
"Allen, KS",Jun-15,$50K,,-16.70%,1,,0.00%,,,,,,,83,,-40,,,
"Allen, KS",Mar-17,$42K,,,2,,,,,,1,,,43,,,,,
"Allen, KS",Jul-17,$65K,,,1,,,,,,,,,241,,,,,
"Allen, KS",Apr-18,$126K,,,2,,,,,,,,,53,,,,,
"Allen, KS",Feb-19,$38K,,,1,,,,,,,,,149,,,,,
"Allen, KS",Jun-21,$79K,,,1,,,,,,,,,42,,,,,
"Allen, KS",Sep-21,$185K,,,1,,,,,,,,,72,,,,,
"Allen, KS",Jul-22,$179K,,,1,,,,,,,,,80,,,,,
"Allen, KS",Jul-23,$9K,,-95.00%,1,,0.00%,1,,,,,,10,,-70,,,
"Allen, KS",Aug-23,$80K,787.80%,,1,0.00%,,,,,,,,4,-6,,,,
"Alma, KS",Nov-12,$60K,,,1,,,,,,5,,,99,,,,,
"Alma, KS",Dec-12,$56K,-7.20%,,2,100.00%,,,,,3,-40.00%,,83,-16,,,,
