Region,Month of Period End,Median Sale Price,Median Sale Price MoM ,Median Sale Price YoY ,Homes Sold,Homes Sold MoM ,Homes Sold YoY ,New Listings,New Listings MoM ,New Listings YoY ,Inventory,Inventory MoM , Inventory YoY ,Days on Market,Days on Market MoM,Days on Market YoY,Average Sale To List,Average Sale To List MoM ,Average Sale To List YoY 
"Alton, NH",Jan-12,$183K,-13.10%,-11.00%,6,500.00%,500.00%,,,,8,-38.50%,14.30%,148,-31,-234,93.20%,-0.20%,4.00%
"Alton, NH",Feb-12,$332K,81.80%,50.80%,2,-66.70%,100.00%,2,,100.00%,8,0.00%,14.30%,159,11,12,95.50%,2.30%,3.80%
"Alton, NH",Mar-12,$780K,135.10%,183.60%,1,-50.00%,0.00%,2,0.00%,100.00%,10,25.00%,42.90%,603,444,340,97.50%,2.00%,-0.70%
"Alton, NH",Apr-12,$850K,9.00%,,1,0.00%,,4,100.00%,,13,30.00%,,191,-412,,87.20%,-10.30%,
"Alton, NH",May-12,$162K,-80.90%,-1.70%,4,300.00%,33.30%,1,-75.00%,-66.70%,9,-30.80%,-18.20%,123,-68,12,93.20%,6.00%,-2.60%
"Alton, NH",Jun-12,$246K,51.60%,5.40%,5,25.00%,150.00%,2,100.00%,-33.30%,6,-33.30%,-50.00%,92,-31,-36,94.30%,1.10%,3.30%
"Alton, NH",Jul-12,$148K,-40.00%,-69.40%,2,-60.00%,0.00%,,,,4,-33.30%,-66.70%,107,15,-351,98.30%,3.90%,5.80%
"Alton, NH",Aug-12,$542K,267.20%,152.70%,2,0.00%,-50.00%,,,,2,-50.00%,-81.80%,55,-52,-21,95.60%,-2.60%,4.40%
"Alton, NH",Dec-12,$315K,,50.00%,1,,0.00%,1,,0.00%,10,,-23.10%,98,,-81,83.10%,,-10.20%
"Alton, NH",Mar-13,$338K,,-56.70%,5,,400.00%,2,,0.00%,14,,40.00%,126,,-477,93.00%,,-4.50%
"Alton, NH",Apr-13,$190K,-43.80%,-77.60%,3,-40.00%,200.00%,5,150.00%,25.00%,16,14.30%,23.10%,82,-44,-109,94.60%,1.60%,7.40%
"Alton, NH",May-13,$120K,-36.80%,-26.00%,2,-33.30%,-50.00%,1,-80.00%,0.00%,14,-12.50%,55.60%,120,38,-3,83.70%,-10.90%,-9.50%
"Alton, NH",Jun-13,$209K,74.20%,-15.00%,3,50.00%,-40.00%,9,800.00%,350.00%,21,50.00%,250.00%,72,-48,-20,91.40%,7.70%,-2.90%
"Alton, NH",Jul-13,$336K,60.50%,127.30%,4,33.30%,100.00%,1,-88.90%,,19,-9.50%,375.00%,88,16,-19,97.40%,6.00%,-0.90%
"Alton, NH",Aug-13,$191K,-43.10%,-64.80%,6,50.00%,200.00%,1,0.00%,,14,-26.30%,600.00%,94,6,39,91.70%,-5.70%,-4.00%
"Alton, NH",Sep-13,$250K,30.90%,,3,-50.00%,,3,200.00%,,14,0.00%,,214,120,,97.10%,5.50%,
"Alton, NH",Oct-13,$133K,-46.90%,,3,0.00%,,1,-66.70%,,12,-14.30%,,98,-116,,89.30%,-7.80%,
"Alton, NH",Nov-13,$286K,115.40%,,1,-66.70%,,,,,10,-16.70%,,200,102,,95.70%,6.30%,
"Alton, NH",Dec-13,$750K,162.20%,138.10%,1,0.00%,0.00%,2,,100.00%,11,10.00%,10.00%,322,122,224,88.80%,-6.90%,5.60%
"Alton, NH",Mar-14,$127K,,-62.60%,1,,-80.00%,2,,0.00%,18,,28.60%,239,,113,91.70%,,-1.30%
"Alton, NH",May-14,$250K,,108.30%,3,,50.00%,5,,400.00%,26,,85.70%,213,,93,97.60%,,13.80%
"Alton, NH",Jun-14,$220K,-12.00%,5.30%,5,66.70%,66.70%,7,40.00%,-22.20%,26,0.00%,23.80%,90,-123,18,95.80%,-1.80%,4.30%
"Alton, NH",Jul-14,$210K,-4.50%,-37.40%,4,-20.00%,0.00%,4,-42.90%,300.00%,26,0.00%,36.80%,73,-17,-15,97.60%,1.80%,0.20%
"Alton, NH",Aug-14,$235K,11.90%,23.00%,2,-50.00%,-66.70%,2,-50.00%,100.00%,27,3.80%,92.90%,272,199,178,103.10%,5.60%,11.50%
"Alton, NH",Sep-14,$141K,-39.90%,-43.50%,4,100.00%,33.30%,2,0.00%,-33.30%,25,-7.40%,78.60%,272,0,58,90.80%,-12.40%,-6.40%
"Alton, NH",Oct-14,$208K,47.40%,56.80%,4,0.00%,33.30%,1,-50.00%,0.00%,22,-12.00%,83.30%,165,-107,67,94.10%,3.40%,4.80%
"Alton, NH",Nov-14,$516K,147.70%,80.40%,2,-50.00%,100.00%,2,100.00%,,23,4.50%,130.00%,410,245,210,112.30%,18.20%,16.70%
"Alton, NH",Dec-14,$231K,-55.30%,-69.30%,3,50.00%,200.00%,1,-50.00%,-50.00%,20,-13.00%,81.80%,218,-192,-104,85.00%,-27.40%,-3.80%
"Alton, NH",Jan-15,$130K,-43.80%,,2,-33.30%,,4,300.00%,,22,10.00%,,159,-59,,93.80%,8.90%,
"Alton, NH",Feb-15,$261K,101.50%,,4,100.00%,,1,-75.00%,,16,-27.30%,,153,-6,,96.30%,2.50%,
"Alton, NH",Mar-15,$853K,226.60%,573.70%,4,0.00%,300.00%,3,200.00%,50.00%,18,12.50%,0.00%,360,207,121,88.10%,-8.20%,-3.60%
"Alton, NH",May-15,$48K,,-80.80%,1,,-66.70%,14,,180.00%,31,,19.20%,71,,-142,60.00%,,-37.60%
"Alton, NH",Jun-15,$380K,691.50%,72.70%,3,200.00%,-40.00%,5,-64.30%,-28.60%,33,6.50%,26.90%,85,14,-5,98.40%,38.40%,2.60%
"Alton, NH",Jul-15,$350K,-7.80%,66.70%,7,133.30%,75.00%,5,0.00%,25.00%,28,-15.20%,7.70%,80,-5,7,94.80%,-3.60%,-2.80%
"Alton, NH",Aug-15,$389K,11.00%,65.30%,4,-42.90%,100.00%,,,,23,-17.90%,-14.80%,104,24,-168,92.20%,-2.60%,-10.90%
"Alton, NH",Sep-15,$230K,-40.80%,62.80%,5,25.00%,25.00%,1,,-50.00%,19,-17.40%,-24.00%,141,37,-131,96.90%,4.70%,6.10%
"Alton, NH",Oct-15,$220K,-4.30%,5.60%,3,-40.00%,-25.00%,4,300.00%,300.00%,19,0.00%,-13.60%,151,10,-14,89.10%,-7.80%,-5.00%
"Alton, NH",Dec-15,$274K,,18.80%,5,,66.70%,1,,0.00%,12,,-40.00%,230,,12,96.30%,,11.30%
"Alton, NH",Jan-16,$235K,-14.20%,81.50%,1,-80.00%,-50.00%,2,100.00%,-50.00%,9,-25.00%,-59.10%,40,-190,-119,90.40%,-5.80%,-3.40%
"Alton, NH",Mar-16,$407K,,-52.20%,2,,-50.00%,6,,100.00%,15,,-16.70%,94,,-266,83.00%,,-5.10%
"Alton, NH",Apr-16,$599K,46.90%,,6,200.00%,,7,16.70%,,18,20.00%,,117,23,,91.70%,8.70%,
"Alton, NH",May-16,$349K,-41.70%,627.10%,2,-66.70%,100.00%,4,-42.90%,-71.40%,18,0.00%,-41.90%,111,-6,40,91.40%,-0.40%,31.40%
"Alton, NH",Jun-16,$325K,-6.90%,-14.50%,3,50.00%,0.00%,4,0.00%,-20.00%,19,5.60%,-42.40%,72,-39,-13,96.70%,5.40%,-1.70%
"Alton, NH",Jul-16,$253K,-22.20%,-27.70%,3,0.00%,-57.10%,7,75.00%,40.00%,24,26.30%,-14.30%,85,13,5,94.70%,-2.10%,-0.20%
"Alton, NH",Aug-16,$341K,34.90%,-12.20%,5,66.70%,25.00%,6,-14.30%,,22,-8.30%,-4.30%,100,15,-4,95.00%,0.40%,2.80%
"Alton, NH",Sep-16,$438K,28.20%,90.20%,4,-20.00%,-20.00%,4,-33.30%,300.00%,21,-4.50%,10.50%,77,-23,-64,86.00%,-9.00%,-10.90%
"Alton, NH",Oct-16,$315K,-28.00%,43.20%,5,25.00%,66.70%,1,-75.00%,-75.00%,14,-33.30%,-26.30%,76,-1,-75,97.10%,11.10%,8.00%
"Alton, NH",Nov-16,$362K,14.80%,,2,-60.00%,,1,0.00%,,11,-21.40%,,146,70,,92.70%,-4.50%,
"Alton, NH",Dec-16,$545K,50.80%,98.90%,2,0.00%,-60.00%,1,0.00%,0.00%,9,-18.20%,-25.00%,212,66,-18,93.40%,0.70%,-2.90%
"Alton, NH",Jan-17,$532K,-2.40%,126.40%,3,50.00%,200.00%,5,400.00%,150.00%,13,44.40%,44.40%,195,-17,155,90.20%,-3.20%,-0.30%
"Alton, NH",Feb-17,$300K,-43.60%,,1,-66.70%,,2,-60.00%,,13,0.00%,,104,-91,,94.40%,4.20%,
"Alton, NH",Apr-17,$650K,,8.60%,1,,-83.30%,5,,-28.60%,16,,-11.10%,84,,-33,100.00%,,8.30%
"Alton, NH",May-17,$574K,-11.70%,64.50%,6,500.00%,200.00%,6,20.00%,50.00%,15,-6.30%,-16.70%,106,22,-5,95.90%,-4.10%,4.50%
"Alton, NH",Jun-17,$139K,-75.80%,-57.30%,4,-33.30%,33.30%,7,16.70%,75.00%,19,26.70%,0.00%,76,-30,4,94.70%,-1.20%,-2.00%
"Alton, NH",Jul-17,$185K,33.40%,-26.90%,3,-25.00%,0.00%,4,-42.90%,-42.90%,18,-5.30%,-25.00%,57,-19,-28,96.00%,1.30%,1.40%
"Alton, NH",Aug-17,$420K,127.00%,23.10%,3,0.00%,-40.00%,5,25.00%,-16.70%,19,5.60%,-13.60%,95,38,-5,92.90%,-3.20%,-2.20%
"Alton, NH",Sep-17,$358K,-14.90%,-18.30%,5,66.70%,25.00%,1,-80.00%,-75.00%,13,-31.60%,-38.10%,171,76,94,95.00%,2.10%,8.90%
"Alton, NH",Oct-17,$288K,-19.60%,-8.70%,1,-80.00%,-80.00%,3,200.00%,200.00%,15,15.40%,7.10%,24,-147,-52,97.50%,2.50%,0.40%
"Alton, NH",Nov-17,$515K,79.10%,42.50%,4,300.00%,100.00%,1,-66.70%,0.00%,11,-26.70%,0.00%,118,94,-28,99.10%,1.60%,6.40%
"Alton, NH",Dec-17,$680K,32.00%,24.80%,2,-50.00%,0.00%,1,0.00%,0.00%,9,-18.20%,0.00%,129,11,-83,99.20%,0.10%,5.80%
"Alton, NH",Jan-18,$245K,-64.00%,-54.00%,4,100.00%,33.30%,,,,6,-33.30%,-53.80%,75,-54,-120,98.20%,-1.00%,8.00%
"Alton, NH",Feb-18,$506K,106.40%,68.50%,2,-50.00%,100.00%,4,,100.00%,8,33.30%,-38.50%,304,229,200,99.20%,1.00%,4.80%
"Alton, NH",Mar-18,$204K,-59.60%,,1,-50.00%,,2,-50.00%,,9,12.50%,,216,-88,,100.00%,0.80%,
"Alton, NH",May-18,$280K,,-51.20%,1,,-83.30%,8,,33.30%,17,,13.30%,6,,-100,100.00%,,4.10%
"Alton, NH",Jun-18,$265K,-5.30%,91.10%,3,200.00%,-25.00%,12,50.00%,71.40%,22,29.40%,15.80%,97,91,21,97.60%,-2.40%,2.80%
"Alton, NH",Aug-18,$350K,,-16.70%,9,,200.00%,4,,-20.00%,22,,15.80%,66,,-29,97.10%,,4.30%
"Alton, NH",Sep-18,$385K,9.90%,7.60%,7,-22.20%,40.00%,1,-75.00%,0.00%,14,-36.40%,7.70%,78,12,-93,98.50%,1.40%,3.60%
"Alton, NH",Oct-18,$400K,4.00%,39.10%,5,-28.60%,400.00%,2,100.00%,-33.30%,13,-7.10%,-13.30%,80,2,56,93.80%,-4.80%,-3.70%
"Alton, NH",Nov-18,$237K,-40.90%,-54.10%,4,-20.00%,0.00%,,,,8,-38.50%,-27.30%,254,174,136,96.20%,2.40%,-2.90%
"Alton, NH",Dec-18,$315K,33.20%,-53.70%,3,-25.00%,50.00%,2,,100.00%,8,0.00%,-11.10%,282,28,153,88.10%,-8.10%,-11.20%
"Alton, NH",Feb-19,$173K,,-65.80%,1,,-50.00%,1,,-75.00%,6,,-25.00%,200,,-104,91.50%,,-7.60%
"Alton, NH",Mar-19,$144K,-16.90%,-29.60%,4,300.00%,300.00%,5,400.00%,150.00%,6,0.00%,-33.30%,116,-84,-100,96.00%,4.50%,-4.00%
"Alton, NH",Apr-19,$239K,66.30%,,1,-75.00%,,8,60.00%,,12,100.00%,,45,-71,,104.00%,7.90%,
"Alton, NH",May-19,$649K,171.50%,131.80%,1,0.00%,0.00%,5,-37.50%,-37.50%,16,33.30%,-5.90%,32,-13,26,100.00%,-4.00%,0.00%
"Alton, NH",Jun-19,$302K,-53.40%,14.10%,4,300.00%,33.30%,7,40.00%,-41.70%,20,25.00%,-9.10%,64,32,-33,98.80%,-1.20%,1.20%
"Alton, NH",Jul-19,$395K,30.60%,,2,-50.00%,,3,-57.10%,,18,-10.00%,,73,9,,102.40%,3.60%,
"Alton, NH",Aug-19,$285K,-27.90%,-18.60%,3,50.00%,-66.70%,4,33.30%,0.00%,17,-5.60%,-22.70%,78,5,12,95.80%,-6.60%,-1.40%
"Alton, NH",Sep-19,$333K,16.70%,-13.50%,4,33.30%,-42.90%,3,-25.00%,200.00%,15,-11.80%,7.10%,38,-40,-40,93.10%,-2.70%,-5.50%
"Alton, NH",Oct-19,$332K,-0.20%,-17.00%,3,-25.00%,-40.00%,2,-33.30%,0.00%,13,-13.30%,0.00%,112,74,32,106.40%,13.40%,12.70%
"Alton, NH",Nov-19,$238K,-28.50%,0.40%,4,33.30%,0.00%,5,150.00%,,15,15.40%,87.50%,87,-25,-167,94.60%,-11.90%,-1.60%
"Alton, NH",Dec-19,$226K,-4.80%,-28.30%,3,-25.00%,0.00%,2,-60.00%,0.00%,12,-20.00%,50.00%,133,46,-149,97.40%,2.80%,9.40%
"Alton, NH",Jan-20,$395K,74.80%,,2,-33.30%,,4,100.00%,,12,0.00%,,101,-32,,102.30%,4.90%,
"Alton, NH",Feb-20,$304K,-23.00%,75.70%,3,50.00%,200.00%,1,-75.00%,0.00%,9,-25.00%,50.00%,86,-15,-114,98.20%,-4.20%,6.60%
"Alton, NH",Mar-20,$178K,-41.60%,23.50%,1,-66.70%,-75.00%,5,400.00%,0.00%,10,11.10%,66.70%,104,18,-12,96.00%,-2.20%,0.00%
"Alton, NH",Apr-20,$267K,50.60%,11.90%,2,100.00%,100.00%,3,-40.00%,-62.50%,10,0.00%,-16.70%,63,-41,18,100.00%,4.00%,-4.00%
"Alton, NH",May-20,$305K,14.00%,-53.00%,3,50.00%,200.00%,2,-33.30%,-60.00%,10,0.00%,-37.50%,118,55,86,97.60%,-2.40%,-2.40%
"Alton, NH",Jun-20,$213K,-30.20%,-29.60%,5,66.70%,25.00%,3,50.00%,-57.10%,7,-30.00%,-65.00%,65,-53,1,101.90%,4.20%,3.00%
"Alton, NH",Aug-20,$206K,,-27.70%,3,,0.00%,4,,0.00%,11,,-35.30%,79,,1,100.20%,,4.50%
"Alton, NH",Sep-20,$700K,239.80%,110.50%,4,33.30%,0.00%,5,25.00%,66.70%,11,0.00%,-26.70%,57,-22,19,96.10%,-4.10%,3.10%
"Alton, NH",Oct-20,$408K,-41.70%,23.00%,7,75.00%,133.30%,3,-40.00%,50.00%,6,-45.50%,-53.80%,95,38,-17,95.30%,-0.80%,-11.10%
"Alton, NH",Nov-20,$284K,-30.50%,19.60%,2,-71.40%,-50.00%,1,-66.70%,-80.00%,5,-16.70%,-66.70%,57,-38,-30,98.60%,3.30%,4.00%
"Alton, NH",Dec-20,$350K,23.20%,54.90%,1,-50.00%,-66.70%,,,,4,-20.00%,-66.70%,16,-41,-117,90.90%,-7.70%,-6.50%
"Alton, NH",Jan-21,$377K,7.80%,-4.50%,1,0.00%,-50.00%,1,,-75.00%,3,-25.00%,-75.00%,66,50,-35,102.30%,11.40%,-0.10%
"Alton, NH",Feb-21,$457K,21.00%,50.20%,2,100.00%,-33.30%,3,200.00%,200.00%,5,66.70%,-44.40%,122,56,36,114.10%,11.80%,15.90%
"Alton, NH",Mar-21,$339K,-25.80%,90.80%,2,0.00%,100.00%,5,66.70%,0.00%,6,20.00%,-40.00%,102,-20,-2,93.10%,-21.00%,-2.90%
"Alton, NH",Apr-21,$715K,110.90%,167.20%,2,0.00%,0.00%,2,-60.00%,-33.30%,5,-16.70%,-50.00%,35,-67,-28,100.10%,7.00%,0.10%
"Alton, NH",May-21,$345K,-51.70%,13.10%,4,100.00%,33.30%,1,-50.00%,-50.00%,4,-20.00%,-60.00%,45,10,-73,99.80%,-0.40%,2.10%
"Alton, NH",Jul-21,$349K,,,1,,,3,,,7,,,61,,,99.70%,,
"Alton, NH",Aug-21,$410K,17.50%,99.00%,3,200.00%,0.00%,,,,4,-42.90%,-63.60%,38,-23,-41,106.70%,7.00%,6.50%
"Alton, NH",Sep-21,$258K,-37.10%,-63.20%,2,-33.30%,-50.00%,1,,-80.00%,4,0.00%,-63.60%,36,-2,-21,106.90%,0.10%,10.70%
"Alton, NH",Oct-21,$421K,63.40%,3.10%,1,-50.00%,-85.70%,2,100.00%,-33.30%,4,0.00%,-33.30%,149,113,54,97.90%,-9.00%,2.60%
"Alton, NH",Nov-21,$400K,-5.00%,40.80%,1,0.00%,-50.00%,3,50.00%,200.00%,6,50.00%,20.00%,66,-83,9,100.30%,2.30%,1.60%
"Alton, NH",Dec-21,"$2,210K",452.50%,531.40%,2,100.00%,100.00%,3,0.00%,,7,16.70%,75.00%,24,-42,8,116.90%,16.70%,26.00%
"Alton, NH",Jan-22,$426K,-80.70%,12.90%,2,0.00%,100.00%,,,,6,-14.30%,100.00%,40,16,-26,104.30%,-12.60%,2.10%
"Alton, NH",Mar-22,$500K,,47.60%,1,,-50.00%,7,,40.00%,9,,50.00%,171,,69,100.00%,,6.90%
"Alton, NH",Apr-22,$425K,-15.00%,-40.50%,2,100.00%,0.00%,,,,7,-22.20%,40.00%,25,-146,-10,110.10%,10.10%,10.00%
"Alton, NH",May-22,$385K,-9.40%,11.60%,1,-50.00%,-75.00%,1,,0.00%,5,-28.60%,25.00%,67,42,22,97.50%,-12.60%,-2.30%
"Alton, NH",Jun-22,$412K,7.00%,,5,400.00%,,4,300.00%,,5,0.00%,,84,17,,98.80%,1.30%,
"Alton, NH",Jul-22,$479K,16.30%,37.20%,1,-80.00%,0.00%,1,-75.00%,-66.70%,6,20.00%,-14.30%,5,-79,-56,100.00%,1.20%,0.30%
"Alton, NH",Aug-22,$460K,-4.00%,12.20%,1,0.00%,-66.70%,,,,5,-16.70%,25.00%,468,463,430,87.60%,-12.40%,-19.10%
"Alton, NH",Sep-22,$610K,32.60%,136.70%,1,0.00%,-50.00%,,,,3,-40.00%,-25.00%,80,-388,44,93.90%,6.20%,-13.00%
"Alton, NH",Nov-22,$358K,,-10.50%,3,,200.00%,,,,2,,-66.70%,27,,-39,101.30%,,1.00%
"Alton, NH",Dec-22,$290K,-19.00%,-86.90%,3,0.00%,50.00%,,,,,,,43,16,19,90.50%,-10.70%,-26.40%
"Alton, NH",Apr-23,$343K,,-19.20%,2,,0.00%,1,,,3,,-57.10%,5,,-20,107.30%,,-2.80%
"Alton, NH",Jun-23,$528K,,28.00%,2,,-60.00%,1,,-75.00%,4,,-20.00%,68,,-16,96.00%,,-2.80%
"Alton, NH",Jul-23,$320K,-39.30%,-33.20%,3,50.00%,200.00%,,,,,,,45,-23,40,103.00%,7.00%,3.00%
"Alton, NH",Sep-23,$621K,,1.80%,1,,0.00%,1,,,2,,-33.30%,51,,-29,99.40%,,5.50%
"Alton, NH",Oct-23,$219K,-64.70%,,1,0.00%,,1,0.00%,,2,0.00%,,52,1,,88.00%,-11.40%,
"Alton, NH",Nov-23,$250K,14.20%,-30.20%,1,0.00%,-66.70%,1,0.00%,,3,50.00%,50.00%,643,591,616,89.30%,1.30%,-12.00%
"Alton, NH",Feb-24,$315K,,,1,,,,,,2,,,15,,,96.90%,,
"Alton, NH",Mar-24,$325K,3.20%,,1,0.00%,,1,,,2,0.00%,,127,112,,97.60%,0.70%,
"Alton, NH",Apr-24,$507K,55.80%,47.60%,2,100.00%,0.00%,1,0.00%,0.00%,1,-50.00%,-66.70%,177,50,172,93.40%,-4.20%,-14.00%
"Alton, NH",May-24,$340K,-32.90%,,1,-50.00%,,,,,1,0.00%,,13,-164,,100.00%,6.60%,
"Alton, NH",Jun-24,$453K,33.10%,-14.20%,2,100.00%,0.00%,2,,100.00%,1,0.00%,-75.00%,38,25,-30,104.20%,4.20%,8.30%
"Amherst, NH",Jan-12,$257K,-4.50%,-42.90%,2,-66.70%,-33.30%,,,,5,-37.50%,-81.50%,118,-57,-126,95.30%,-0.80%,3.20%
"Amherst, NH",Apr-12,$196K,,-30.10%,2,,-66.70%,6,,-25.00%,13,,-53.60%,384,,279,92.40%,,-1.60%
"Amherst, NH",May-12,$285K,45.20%,4.90%,5,150.00%,-16.70%,2,-66.70%,-75.00%,12,-7.70%,-62.50%,60,-324,-36,98.20%,5.80%,0.90%
"Amherst, NH",Jun-12,$288K,1.10%,15.20%,5,0.00%,-28.60%,4,100.00%,300.00%,13,8.30%,-51.90%,282,222,93,94.60%,-3.60%,-2.00%
"Amherst, NH",Jul-12,$197K,-31.70%,-39.50%,2,-60.00%,-60.00%,2,-50.00%,100.00%,14,7.70%,-39.10%,404,122,330,97.80%,3.20%,0.60%
"Amherst, NH",Aug-12,$266K,35.20%,-16.10%,2,0.00%,-33.30%,3,50.00%,-25.00%,15,7.10%,-37.50%,227,-177,-23,96.00%,-1.80%,0.20%
"Amherst, NH",Sep-12,$200K,-24.80%,-9.10%,2,0.00%,-60.00%,1,-66.70%,0.00%,14,-6.70%,-26.30%,151,-76,-30,94.90%,-1.20%,0.50%
"Amherst, NH",Oct-12,$296K,48.00%,41.00%,3,50.00%,-57.10%,4,300.00%,300.00%,15,7.10%,15.40%,91,-60,-94,97.70%,2.80%,2.90%
"Amherst, NH",Nov-12,$330K,11.50%,,3,0.00%,,5,25.00%,,19,26.70%,,654,563,,98.80%,1.20%,
"Amherst, NH",Dec-12,$222K,-32.70%,-17.50%,1,-66.70%,-83.30%,1,-80.00%,0.00%,19,0.00%,137.50%,261,-393,86,98.90%,0.10%,2.80%
"Amherst, NH",Jan-13,$330K,48.60%,28.40%,2,100.00%,0.00%,,,,17,-10.50%,240.00%,156,-105,38,94.30%,-4.60%,-1.00%
"Amherst, NH",Feb-13,$155K,-53.20%,,1,-50.00%,,7,,,23,35.30%,,170,14,,96.60%,2.30%,
"Amherst, NH",Mar-13,$243K,57.50%,,3,200.00%,,5,-28.60%,,24,4.30%,,120,-50,,96.90%,0.30%,
"Amherst, NH",Apr-13,$202K,-17.20%,2.70%,3,0.00%,50.00%,3,-40.00%,-50.00%,23,-4.20%,76.90%,85,-35,-299,97.10%,0.20%,4.70%
"Amherst, NH",May-13,$298K,47.60%,4.40%,5,66.70%,0.00%,6,100.00%,200.00%,23,0.00%,91.70%,88,3,28,98.30%,1.20%,0.00%
"Amherst, NH",Jun-13,$410K,37.80%,42.40%,9,80.00%,80.00%,7,16.70%,75.00%,20,-13.00%,53.80%,108,20,-174,97.00%,-1.20%,2.40%
"Amherst, NH",Jul-13,$320K,-22.00%,62.60%,9,0.00%,350.00%,1,-85.70%,-50.00%,12,-40.00%,-14.30%,91,-17,-313,97.10%,0.10%,-0.70%
"Amherst, NH",Aug-13,$228K,-28.80%,-14.30%,3,-66.70%,50.00%,3,200.00%,0.00%,12,0.00%,-20.00%,279,188,52,97.30%,0.30%,1.30%
"Amherst, NH",Sep-13,$219K,-4.10%,9.40%,2,-33.30%,0.00%,5,66.70%,400.00%,15,25.00%,7.10%,65,-214,-86,96.00%,-1.40%,1.10%
"Amherst, NH",Oct-13,$258K,17.70%,-13.00%,2,0.00%,-33.30%,2,-60.00%,-50.00%,15,0.00%,0.00%,244,179,153,96.90%,0.90%,-0.80%
"Amherst, NH",Nov-13,$290K,12.60%,-12.10%,5,150.00%,66.70%,3,50.00%,-40.00%,14,-6.70%,-26.30%,124,-120,-530,96.50%,-0.40%,-2.30%
"Amherst, NH",Dec-13,$175K,-39.60%,-21.20%,6,20.00%,500.00%,1,-66.70%,0.00%,10,-28.60%,-47.40%,138,14,-123,94.40%,-2.10%,-4.50%
"Amherst, NH",Jan-14,$347K,98.50%,5.30%,4,-33.30%,100.00%,6,500.00%,,13,30.00%,-23.50%,265,127,109,94.60%,0.20%,0.30%
"Amherst, NH",Feb-14,$162K,-53.50%,4.50%,2,-50.00%,100.00%,2,-66.70%,-71.40%,13,0.00%,-43.50%,105,-160,-65,85.80%,-8.80%,-10.80%
"Amherst, NH",Mar-14,$320K,98.10%,31.50%,3,50.00%,0.00%,10,400.00%,100.00%,20,53.80%,-16.70%,178,73,58,86.20%,0.40%,-10.70%
"Amherst, NH",Apr-14,$237K,-26.10%,17.40%,3,0.00%,0.00%,4,-60.00%,33.30%,21,5.00%,-8.70%,79,-99,-6,96.60%,10.40%,-0.40%
"Amherst, NH",May-14,$335K,41.60%,12.60%,7,133.30%,40.00%,10,150.00%,66.70%,24,14.30%,4.30%,70,-9,-18,96.50%,-0.10%,-1.80%
"Amherst, NH",Jun-14,$345K,3.00%,-15.90%,10,42.90%,11.10%,5,-50.00%,-28.60%,19,-20.80%,-5.00%,67,-3,-41,97.40%,0.90%,0.30%
"Amherst, NH",Jul-14,$298K,-13.50%,-6.70%,4,-60.00%,-55.60%,7,40.00%,600.00%,22,15.80%,83.30%,82,15,-9,95.20%,-2.10%,-1.80%
"Amherst, NH",Aug-14,$310K,3.70%,35.70%,4,0.00%,33.30%,8,14.30%,166.70%,26,18.20%,116.70%,125,43,-154,95.20%,-0.10%,-2.20%
"Amherst, NH",Sep-14,$260K,-16.00%,18.90%,5,25.00%,150.00%,5,-37.50%,0.00%,26,0.00%,73.30%,63,-62,-2,99.40%,4.20%,3.40%
"Amherst, NH",Nov-14,$344K,,18.60%,4,,-20.00%,2,,-33.30%,28,,100.00%,94,,-30,93.70%,,-2.80%
"Amherst, NH",Dec-14,$260K,-24.40%,48.60%,3,-25.00%,-50.00%,4,100.00%,300.00%,29,3.60%,190.00%,131,37,-7,95.80%,2.10%,1.40%
"Amherst, NH",Feb-15,$223K,,38.10%,3,,50.00%,4,,100.00%,29,,123.10%,137,,32,95.60%,,9.80%
"Amherst, NH",Mar-15,$327K,46.60%,2.20%,3,0.00%,0.00%,8,100.00%,-20.00%,32,10.30%,60.00%,42,-95,-136,99.80%,4.20%,13.60%
"Amherst, NH",Apr-15,$118K,-63.90%,-50.10%,1,-66.70%,-66.70%,17,112.50%,325.00%,45,40.60%,114.30%,91,49,12,100.00%,0.20%,3.40%
"Amherst, NH",May-15,$290K,145.70%,-13.50%,5,400.00%,-28.60%,15,-11.80%,50.00%,49,8.90%,104.20%,60,-31,-10,96.40%,-3.60%,-0.10%
"Amherst, NH",Jun-15,$285K,-1.70%,-17.40%,10,100.00%,0.00%,8,-46.70%,60.00%,42,-14.30%,121.10%,73,13,6,97.60%,1.20%,0.30%
"Amherst, NH",Jul-15,$452K,58.50%,51.40%,8,-20.00%,100.00%,8,0.00%,14.30%,39,-7.10%,77.30%,80,7,-2,97.00%,-0.60%,1.80%
"Amherst, NH",Aug-15,$290K,-35.80%,-6.30%,9,12.50%,125.00%,10,25.00%,25.00%,41,5.10%,57.70%,98,18,-27,95.50%,-1.60%,0.30%
"Amherst, NH",Sep-15,$265K,-8.60%,1.90%,5,-44.40%,0.00%,7,-30.00%,40.00%,37,-9.80%,42.30%,38,-60,-25,98.30%,2.80%,-1.10%
"Amherst, NH",Oct-15,$292K,10.00%,,6,20.00%,,7,0.00%,,34,-8.10%,,158,120,,97.20%,-1.10%,
"Amherst, NH",Nov-15,$415K,42.40%,20.60%,5,-16.70%,25.00%,4,-42.90%,100.00%,33,-2.90%,17.90%,97,-61,3,97.50%,0.30%,3.80%
