Region,Month of Period End,Median Sale Price,Median Sale Price MoM ,Median Sale Price YoY ,Homes Sold,Homes Sold MoM ,Homes Sold YoY ,New Listings,New Listings MoM ,New Listings YoY ,Inventory,Inventory MoM , Inventory YoY ,Days on Market,Days on Market MoM,Days on Market YoY,Average Sale To List,Average Sale To List MoM ,Average Sale To List YoY 
"Alfred, ME",Jun-15,$180K,,,1,,,1,,,14,,,391,,,90.50%,,
"Alfred, ME",Jul-15,$207K,15.10%,,2,100.00%,,9,800.00%,,19,35.70%,,248,-143,,97.80%,7.30%,
"Alfred, ME",Aug-15,$186K,-10.50%,,4,100.00%,,2,-77.80%,,19,0.00%,,44,-204,,93.80%,-4.00%,
"Alfred, ME",Sep-15,$157K,-15.40%,,2,-50.00%,,3,50.00%,,21,10.50%,,6,-38,,100.00%,6.20%,
"Alfred, ME",Oct-15,$268K,70.70%,,1,-50.00%,,2,-33.30%,,20,-4.80%,,29,23,,96.10%,-3.90%,
"Alfred, ME",Dec-15,$228K,,,2,,,2,,,17,,,57,,,95.70%,,
"Alfred, ME",Jan-16,$267K,17.40%,,2,0.00%,,1,-50.00%,,15,-11.80%,,317,260,,101.00%,5.30%,
"Alfred, ME",Mar-16,$205K,,,2,,,3,,,11,,,119,,,100.00%,,
"Alfred, ME",Apr-16,$229K,11.50%,,4,100.00%,,2,-33.30%,,9,-18.20%,,97,-22,,105.10%,5.10%,
"Alfred, ME",May-16,$249K,8.80%,,1,-75.00%,,,,,6,-33.30%,,233,136,,101.40%,-3.70%,
"Alfred, ME",Jun-16,$195K,-21.50%,8.30%,3,200.00%,200.00%,10,,900.00%,14,133.30%,0.00%,40,-193,-351,96.50%,-4.90%,6.10%
"Alfred, ME",Jul-16,$298K,52.60%,43.50%,2,-33.30%,0.00%,,,,12,-14.30%,-36.80%,23,-17,-225,91.60%,-4.90%,-6.20%
"Alfred, ME",Aug-16,$230K,-22.70%,23.90%,3,50.00%,-25.00%,3,,50.00%,15,25.00%,-21.10%,248,225,204,111.80%,20.20%,18.10%
"Alfred, ME",Sep-16,$148K,-35.60%,-5.70%,1,-66.70%,-50.00%,6,100.00%,100.00%,18,20.00%,-14.30%,282,34,276,100.00%,-11.80%,0.00%
"Alfred, ME",Oct-16,$241K,62.70%,-10.10%,2,100.00%,100.00%,,,,14,-22.20%,-30.00%,188,-94,159,100.80%,0.80%,4.70%
"Alfred, ME",Nov-16,$255K,5.70%,,3,50.00%,,,,,11,-21.40%,,139,-49,,102.60%,1.80%,
"Alfred, ME",Dec-16,$275K,8.00%,20.70%,1,-66.70%,-50.00%,2,,0.00%,12,9.10%,-29.40%,218,79,161,100.00%,-2.60%,4.30%
"Alfred, ME",Jan-17,$309K,12.40%,15.60%,2,100.00%,0.00%,,,,12,0.00%,-20.00%,564,346,247,117.70%,17.70%,16.70%
"Alfred, ME",Mar-17,$210K,,2.50%,1,,-50.00%,2,,-33.30%,10,,-9.10%,87,,-32,95.50%,,-4.50%
"Alfred, ME",Apr-17,$290K,38.10%,26.90%,1,0.00%,-75.00%,1,-50.00%,-50.00%,10,0.00%,11.10%,206,119,109,97.00%,1.50%,-8.20%
"Alfred, ME",May-17,$340K,17.20%,36.80%,3,200.00%,200.00%,3,200.00%,,12,20.00%,100.00%,201,-5,-32,100.60%,3.60%,-0.90%
"Alfred, ME",Jun-17,$388K,14.10%,98.90%,1,-66.70%,-66.70%,1,-66.70%,-90.00%,8,-33.30%,-42.90%,8,-193,-32,97.00%,-3.60%,0.50%
"Alfred, ME",Jul-17,$116K,-70.10%,-61.00%,1,0.00%,-50.00%,,,,7,-12.50%,-41.70%,306,298,283,100.90%,3.90%,9.30%
"Alfred, ME",Aug-17,$312K,169.40%,35.80%,1,0.00%,-66.70%,1,,-66.70%,6,-14.30%,-60.00%,389,83,141,100.00%,-0.90%,-11.80%
"Alfred, ME",Sep-17,$380K,21.70%,156.80%,1,0.00%,0.00%,3,200.00%,-50.00%,7,16.70%,-61.10%,322,-67,40,97.70%,-2.30%,-2.30%
"Alfred, ME",Oct-17,$213K,-44.10%,-11.80%,1,0.00%,-50.00%,1,-66.70%,,6,-14.30%,-57.10%,92,-230,-96,94.40%,-3.20%,-6.30%
"Alfred, ME",Nov-17,$205K,-3.70%,-19.70%,2,100.00%,-33.30%,,,,5,-16.70%,-54.50%,107,15,-32,94.40%,0.00%,-8.20%
"Alfred, ME",Dec-17,$166K,-19.10%,-39.80%,2,0.00%,100.00%,1,,-50.00%,5,0.00%,-58.30%,17,-90,-201,94.40%,0.00%,-5.60%
"Alfred, ME",Feb-18,$236K,,,1,,,1,,,2,,,7,,,98.10%,,
"Alfred, ME",Mar-18,$326K,38.20%,55.00%,3,200.00%,200.00%,1,0.00%,-50.00%,2,0.00%,-80.00%,357,350,270,95.40%,-2.70%,-0.10%
"Alfred, ME",Apr-18,$235K,-27.80%,-19.00%,1,-66.70%,0.00%,1,0.00%,0.00%,2,0.00%,-80.00%,14,-343,-192,95.00%,-0.50%,-2.00%
"Alfred, ME",May-18,$224K,-4.80%,-34.20%,2,100.00%,-33.30%,1,0.00%,-66.70%,3,50.00%,-75.00%,456,442,255,99.20%,4.20%,-1.40%
"Alfred, ME",Aug-18,$146K,,-53.20%,1,,0.00%,1,,0.00%,6,,0.00%,5,,-384,100.80%,,0.80%
"Alfred, ME",Sep-18,$155K,5.80%,-59.30%,1,0.00%,0.00%,2,100.00%,-33.30%,6,0.00%,-14.30%,1,-4,-321,103.70%,2.90%,6.00%
"Alfred, ME",Oct-18,$255K,65.00%,20.00%,3,200.00%,200.00%,1,-50.00%,0.00%,6,0.00%,0.00%,345,344,253,99.60%,-4.10%,5.10%
"Alfred, ME",Nov-18,$303K,18.80%,48.10%,1,-66.70%,-50.00%,4,300.00%,,5,-16.70%,0.00%,117,-228,10,101.00%,1.40%,6.60%
"Alfred, ME",Dec-18,$179K,-40.90%,8.10%,2,100.00%,0.00%,,,,4,-20.00%,-20.00%,9,-108,-8,98.40%,-2.60%,4.00%
"Alfred, ME",Feb-19,$216K,,-8.40%,2,,100.00%,2,,100.00%,5,,150.00%,9,,2,96.10%,,-2.00%
"Alfred, ME",Mar-19,$252K,16.60%,-22.70%,2,0.00%,-33.30%,2,0.00%,100.00%,4,-20.00%,100.00%,45,36,-312,97.90%,1.80%,2.40%
"Alfred, ME",Apr-19,$230K,-8.40%,-2.00%,2,0.00%,100.00%,1,-50.00%,0.00%,3,-25.00%,50.00%,22,-23,8,98.90%,1.10%,4.00%
"Alfred, ME",May-19,$268K,16.50%,19.90%,2,0.00%,0.00%,3,200.00%,200.00%,6,100.00%,100.00%,19,-3,-437,99.50%,0.60%,0.30%
"Alfred, ME",Jun-19,$327K,21.90%,,1,-50.00%,,5,66.70%,,8,33.30%,,406,387,,102.20%,2.70%,
"Alfred, ME",Jul-19,$200K,-38.80%,,1,0.00%,,3,-40.00%,,8,0.00%,,6,-400,,100.00%,-2.20%,
"Alfred, ME",Aug-19,$220K,10.00%,50.70%,3,200.00%,200.00%,,,,7,-12.50%,16.70%,40,34,35,98.00%,-2.00%,-2.70%
"Alfred, ME",Oct-19,$341K,,33.60%,2,,-33.30%,,,,4,,-33.30%,48,,-297,98.20%,,-1.40%
"Alfred, ME",Nov-19,$260K,-23.70%,-14.20%,3,50.00%,200.00%,2,,-50.00%,3,-25.00%,-40.00%,54,6,-63,98.60%,0.40%,-2.40%
"Alfred, ME",Dec-19,$234K,-9.80%,31.00%,2,-33.30%,0.00%,,,,3,0.00%,-25.00%,6,-48,-3,100.00%,1.40%,1.60%
"Alfred, ME",May-20,$313K,,16.50%,2,,0.00%,,,,1,,-83.30%,158,,139,92.80%,,-6.70%
"Alfred, ME",Aug-20,$269K,,22.00%,2,,-33.30%,2,,,1,,-85.70%,23,,-17,103.20%,,5.20%
"Alfred, ME",Sep-20,$395K,47.10%,,3,50.00%,,1,-50.00%,,1,0.00%,,206,183,,101.80%,-1.40%,
"Alfred, ME",Oct-20,$350K,-11.40%,2.70%,3,0.00%,50.00%,4,300.00%,,3,200.00%,-25.00%,12,-194,-36,100.50%,-1.40%,2.30%
"Alfred, ME",Dec-20,$247K,,5.10%,2,,0.00%,,,,1,,-66.70%,23,,17,102.20%,,2.20%
"Alfred, ME",Mar-21,$296K,,,2,,,3,,,1,,,808,,,111.60%,,
"Alfred, ME",Apr-21,$409K,38.10%,,4,100.00%,,1,-66.70%,,1,0.00%,,7,-801,,105.00%,-6.70%,
"Alfred, ME",May-21,$428K,4.60%,36.80%,3,-25.00%,50.00%,,,,1,0.00%,0.00%,7,0,-151,109.70%,4.70%,16.90%
"Alfred, ME",Sep-21,$383K,,-3.00%,1,,-66.70%,1,,0.00%,1,,0.00%,5,,-201,111.00%,,9.20%
"Alfred, ME",Nov-21,$330K,,,1,,,1,,,1,,,5,,,94.30%,,
"Alfred, ME",Jan-22,$335K,,,1,,,1,,,,,,7,,,101.80%,,
"Alfred, ME",Feb-22,$325K,-3.00%,,1,0.00%,,,,,,,,43,36,,92.90%,-8.90%,
"Alfred, ME",Mar-22,$325K,0.00%,9.80%,1,0.00%,-50.00%,1,,-66.70%,1,,0.00%,6,-37,-802,108.70%,15.80%,-2.90%
"Alfred, ME",May-22,$315K,,-26.30%,1,,-66.70%,1,,,2,,100.00%,3,,-4,108.90%,,-0.80%
"Alfred, ME",Jun-22,$360K,14.30%,,1,0.00%,,3,200.00%,,1,-50.00%,,10,7,,120.40%,11.50%,
"Alfred, ME",Jul-22,$325K,-9.70%,,2,100.00%,,1,-66.70%,,1,0.00%,,22,12,,96.40%,-24.00%,
"Alfred, ME",Aug-22,$342K,5.10%,,2,0.00%,,1,0.00%,,2,100.00%,,30,8,,94.10%,-2.30%,
"Alfred, ME",Nov-22,$400K,,21.20%,1,,0.00%,,,,,,,14,,9,102.60%,,8.30%
"Alfred, ME",Jan-23,$439K,,31.00%,2,,100.00%,2,,100.00%,1,,,8,,1,98.30%,,-3.50%
"Alfred, ME",Feb-23,$326K,-25.70%,0.30%,1,-50.00%,0.00%,2,0.00%,,2,100.00%,,6,-2,-37,98.80%,0.40%,5.90%
"Alfred, ME",Mar-23,$533K,63.30%,63.80%,2,100.00%,100.00%,,,,2,0.00%,100.00%,437,431,431,98.90%,0.10%,-9.80%
"Alfred, ME",Apr-23,$307K,-42.30%,,1,-50.00%,,,,,1,-50.00%,,44,-393,,100.00%,1.10%,
"Alfred, ME",Jun-23,$347K,,-3.60%,2,,100.00%,2,,-33.30%,2,,100.00%,23,,13,103.20%,,-17.20%
"Alfred, ME",Jul-23,$498K,43.40%,53.10%,2,0.00%,0.00%,,,,1,-50.00%,0.00%,23,0,1,108.80%,5.60%,12.30%
"Alfred, ME",Sep-23,$560K,,,1,,,2,,,3,,,11,,,99.10%,,
"Alfred, ME",Nov-23,$475K,,18.80%,1,,0.00%,1,,,2,,,85,,71,100.00%,,-2.50%
"Alfred, ME",Dec-23,$414K,-12.80%,,1,0.00%,,,,,1,-50.00%,,46,-39,,97.40%,-2.60%,
"Alfred, ME",Jan-24,$550K,32.90%,25.30%,1,0.00%,-50.00%,1,,-50.00%,1,0.00%,0.00%,336,290,328,95.80%,-1.60%,-2.50%
"Alfred, ME",Mar-24,$350K,,-34.30%,1,,-50.00%,,,,1,,-50.00%,19,,-418,100.00%,,1.10%
"Alfred, ME",Apr-24,$630K,80.00%,105.20%,1,0.00%,0.00%,1,,,,,,69,50,25,98.50%,-1.50%,-1.50%
"Alfred, ME",May-24,$570K,-9.50%,,3,200.00%,,,,,,,,29,-40,,98.60%,0.20%,
"Androscoggin County, ME",May-15,$130K,,,101,,,120,,,601,,,179,,,95.50%,,
"Androscoggin County, ME",Jun-15,$140K,7.60%,,117,15.80%,,154,28.30%,,625,4.00%,,135,-44,,97.30%,1.90%,
"Androscoggin County, ME",Jul-15,$138K,-1.40%,,112,-4.30%,,258,67.50%,,768,22.90%,,70,-65,,96.10%,-1.20%,
"Androscoggin County, ME",Aug-15,$135K,-2.50%,,112,0.00%,,142,-45.00%,,770,0.30%,,66,-4,,96.20%,0.10%,
"Androscoggin County, ME",Sep-15,$135K,0.40%,,106,-5.40%,,118,-16.90%,,725,-5.80%,,32,-34,,96.90%,0.60%,
"Androscoggin County, ME",Oct-15,$145K,7.30%,,88,-17.00%,,117,-0.80%,,691,-4.70%,,54,22,,95.30%,-1.60%,
"Androscoggin County, ME",Nov-15,$119K,-18.30%,,79,-10.20%,,95,-18.80%,,656,-5.10%,,66,12,,95.30%,0.00%,
"Androscoggin County, ME",Dec-15,$123K,3.80%,,82,3.80%,,64,-32.60%,,604,-7.90%,,77,11,,95.70%,0.40%,
"Androscoggin County, ME",Jan-16,$130K,5.70%,,56,-31.70%,,87,35.90%,,570,-5.60%,,75,-2,,95.80%,0.10%,
"Androscoggin County, ME",Feb-16,$129K,-0.70%,,75,33.90%,,83,-4.60%,,555,-2.60%,,88,13,,95.90%,0.10%,
"Androscoggin County, ME",Mar-16,$136K,5.40%,,89,18.70%,,131,57.80%,,499,-10.10%,,123,35,,97.30%,1.40%,
"Androscoggin County, ME",Apr-16,$139K,1.80%,,87,-2.20%,,148,13.00%,,483,-3.20%,,109,-14,,97.10%,-0.30%,
"Androscoggin County, ME",May-16,$144K,3.60%,10.40%,116,33.30%,14.90%,157,6.10%,30.80%,476,-1.40%,-20.80%,78,-31,-101,96.90%,-0.20%,1.50%
"Androscoggin County, ME",Jun-16,$150K,4.50%,7.20%,143,23.30%,22.20%,176,12.10%,14.30%,517,8.60%,-17.30%,45,-33,-90,96.40%,-0.50%,-0.90%
"Androscoggin County, ME",Jul-16,$134K,-10.80%,-3.10%,108,-24.50%,-3.60%,131,-25.60%,-49.20%,492,-4.80%,-35.90%,36,-9,-34,96.90%,0.50%,0.80%
"Androscoggin County, ME",Aug-16,$148K,10.70%,10.00%,122,13.00%,8.90%,150,14.50%,5.60%,483,-1.80%,-37.30%,47,11,-19,97.20%,0.30%,1.00%
"Androscoggin County, ME",Sep-16,$140K,-5.40%,3.60%,121,-0.80%,14.20%,141,-6.00%,19.50%,474,-1.90%,-34.60%,43,-4,11,97.70%,0.50%,0.80%
"Androscoggin County, ME",Oct-16,$150K,7.10%,3.40%,111,-8.30%,26.10%,98,-30.50%,-16.20%,415,-12.40%,-39.90%,53,10,-1,96.50%,-1.20%,1.20%
"Androscoggin County, ME",Nov-16,$142K,-5.70%,19.40%,110,-0.90%,39.20%,82,-16.30%,-13.70%,394,-5.10%,-39.90%,41,-12,-25,96.50%,0.00%,1.20%
"Androscoggin County, ME",Dec-16,$139K,-1.80%,13.00%,107,-2.70%,30.50%,52,-36.60%,-18.80%,362,-8.10%,-40.10%,51,10,-26,96.70%,0.20%,1.00%
"Androscoggin County, ME",Jan-17,$147K,5.80%,13.10%,59,-44.90%,5.40%,88,69.20%,1.10%,355,-1.90%,-37.70%,55,4,-20,99.00%,2.30%,3.20%
"Androscoggin County, ME",Feb-17,$124K,-15.60%,-3.90%,55,-6.80%,-26.70%,84,-4.50%,1.20%,349,-1.70%,-37.10%,74,19,-14,94.80%,-4.20%,-1.10%
"Androscoggin County, ME",Mar-17,$135K,8.90%,-0.70%,85,54.50%,-4.50%,125,48.80%,-4.60%,344,-1.40%,-31.10%,80,6,-43,96.80%,2.00%,-0.50%
"Androscoggin County, ME",Apr-17,$140K,3.70%,1.00%,90,5.90%,3.40%,131,4.80%,-11.50%,347,0.90%,-28.20%,66,-14,-43,96.40%,-0.40%,-0.70%
"Androscoggin County, ME",May-17,$155K,10.80%,8.00%,109,21.10%,-6.00%,196,49.60%,24.80%,383,10.40%,-19.50%,38,-28,-40,99.50%,3.10%,2.60%
"Androscoggin County, ME",Jun-17,$160K,3.40%,6.80%,138,26.60%,-3.50%,181,-7.70%,2.80%,396,3.40%,-23.40%,17,-21,-28,97.90%,-1.70%,1.40%
"Androscoggin County, ME",Jul-17,$152K,-5.00%,13.80%,134,-2.90%,24.10%,140,-22.70%,6.90%,399,0.80%,-18.90%,24,7,-12,97.70%,-0.10%,0.80%
"Androscoggin County, ME",Aug-17,$150K,-1.50%,1.40%,145,8.20%,18.90%,176,25.70%,17.30%,410,2.80%,-15.10%,28,4,-19,98.50%,0.80%,1.30%
"Androscoggin County, ME",Sep-17,$140K,-6.60%,0.00%,124,-14.50%,2.50%,150,-14.80%,6.40%,418,2.00%,-11.80%,32,4,-11,97.10%,-1.40%,-0.70%
"Androscoggin County, ME",Oct-17,$158K,12.80%,5.30%,117,-5.60%,5.40%,129,-14.00%,31.60%,404,-3.30%,-2.70%,33,1,-20,97.80%,0.70%,1.30%
"Androscoggin County, ME",Nov-17,$149K,-5.70%,5.30%,126,7.70%,14.50%,92,-28.70%,12.20%,372,-7.90%,-5.60%,30,-3,-11,97.60%,-0.20%,1.00%
"Androscoggin County, ME",Dec-17,$147K,-1.30%,5.80%,106,-15.90%,-0.90%,48,-47.80%,-7.70%,331,-11.00%,-8.60%,51,21,0,96.30%,-1.30%,-0.50%
"Androscoggin County, ME",Jan-18,$136K,-7.30%,-7.30%,73,-31.10%,23.70%,67,39.60%,-23.90%,290,-12.40%,-18.30%,51,0,-4,98.30%,2.10%,-0.70%
"Androscoggin County, ME",Feb-18,$149K,9.30%,20.20%,53,-27.40%,-3.60%,74,10.40%,-11.90%,269,-7.20%,-22.90%,87,36,13,98.00%,-0.30%,3.20%
"Androscoggin County, ME",Mar-18,$156K,4.40%,15.20%,100,88.70%,17.60%,102,37.80%,-18.40%,245,-8.90%,-28.80%,104,17,24,96.60%,-1.40%,-0.20%
"Androscoggin County, ME",Apr-18,$155K,-0.30%,10.80%,75,-25.00%,-16.70%,134,31.40%,2.30%,248,1.20%,-28.50%,25,-79,-41,99.10%,2.50%,2.70%
"Androscoggin County, ME",May-18,$170K,9.70%,9.70%,129,72.00%,18.30%,162,20.90%,-17.30%,264,6.50%,-31.10%,22,-3,-16,98.60%,-0.50%,-0.90%
"Androscoggin County, ME",Jun-18,$169K,-0.60%,5.50%,131,1.60%,-5.10%,193,19.10%,6.60%,292,10.60%,-26.30%,19,-3,2,98.70%,0.10%,0.90%
"Androscoggin County, ME",Jul-18,$167K,-1.20%,9.70%,136,3.80%,1.50%,195,1.00%,39.30%,343,17.50%,-14.00%,15,-4,-9,99.50%,0.70%,1.70%
"Androscoggin County, ME",Aug-18,$166K,-0.60%,10.60%,162,19.10%,11.70%,179,-8.20%,1.70%,376,9.60%,-8.30%,14,-1,-14,98.90%,-0.60%,0.40%
"Androscoggin County, ME",Sep-18,$162K,-2.40%,15.70%,103,-36.40%,-16.90%,146,-18.40%,-2.70%,386,2.70%,-7.70%,24,10,-8,98.00%,-0.90%,0.90%
"Androscoggin County, ME",Oct-18,$155K,-4.30%,-1.90%,133,29.10%,13.70%,108,-26.00%,-16.30%,317,-17.90%,-21.50%,38,14,5,98.30%,0.30%,0.50%
"Androscoggin County, ME",Nov-18,$164K,5.80%,10.10%,147,10.50%,16.70%,81,-25.00%,-12.00%,271,-14.50%,-27.20%,38,0,8,97.30%,-0.90%,-0.30%
"Androscoggin County, ME",Dec-18,$152K,-7.20%,3.60%,92,-37.40%,-13.20%,61,-24.70%,27.10%,243,-10.30%,-26.60%,38,0,-13,97.10%,-0.20%,0.80%
"Androscoggin County, ME",Jan-19,$163K,6.70%,19.20%,72,-21.70%,-1.40%,61,0.00%,-9.00%,217,-10.70%,-25.20%,54,16,3,99.20%,2.10%,0.90%
"Androscoggin County, ME",Feb-19,$161K,-0.80%,8.20%,54,-25.00%,1.90%,90,47.50%,21.60%,212,-2.30%,-21.20%,53,-1,-34,100.60%,1.40%,2.60%
"Androscoggin County, ME",Mar-19,$165K,2.60%,6.40%,97,79.60%,-3.00%,104,15.60%,2.00%,213,0.50%,-13.10%,32,-21,-72,97.60%,-3.10%,1.00%
"Androscoggin County, ME",Apr-19,$155K,-6.30%,0.00%,104,7.20%,38.70%,115,10.60%,-14.20%,194,-8.90%,-21.80%,27,-5,2,97.20%,-0.30%,-1.90%
"Androscoggin County, ME",May-19,$161K,4.10%,-5.10%,112,7.70%,-13.20%,192,67.00%,18.50%,241,24.20%,-8.70%,9,-18,-13,99.10%,1.80%,0.50%
"Androscoggin County, ME",Jun-19,$183K,13.20%,8.00%,127,13.40%,-3.10%,178,-7.30%,-7.80%,270,12.00%,-7.50%,14,5,-5,100.40%,1.30%,1.70%
"Androscoggin County, ME",Jul-19,$172K,-5.80%,3.00%,131,3.10%,-3.70%,182,2.20%,-6.70%,283,4.80%,-17.50%,10,-4,-5,99.40%,-1.00%,-0.10%
"Androscoggin County, ME",Aug-19,$181K,5.20%,9.10%,150,14.50%,-7.40%,182,0.00%,1.70%,279,-1.40%,-25.80%,13,3,-1,100.00%,0.60%,1.20%
"Androscoggin County, ME",Sep-19,$181K,-0.20%,11.50%,144,-4.00%,39.80%,131,-28.00%,-10.30%,254,-9.00%,-34.20%,19,6,-5,97.80%,-2.20%,-0.20%
"Androscoggin County, ME",Oct-19,$175K,-3.10%,12.90%,136,-5.60%,2.30%,107,-18.30%,-0.90%,229,-9.80%,-27.80%,17,-2,-21,97.90%,0.10%,-0.40%
"Androscoggin County, ME",Nov-19,$173K,-1.20%,5.50%,124,-8.80%,-15.60%,109,1.90%,34.60%,222,-3.10%,-18.10%,20,3,-18,99.00%,1.10%,1.70%
"Androscoggin County, ME",Dec-19,$163K,-5.80%,7.10%,103,-16.90%,12.00%,70,-35.80%,14.80%,203,-8.60%,-16.50%,14,-6,-24,97.80%,-1.10%,0.70%
"Androscoggin County, ME",Jan-20,$167K,2.50%,2.80%,73,-29.10%,1.40%,69,-1.40%,13.10%,166,-18.20%,-23.50%,28,14,-26,96.00%,-1.80%,-3.20%
"Androscoggin County, ME",Feb-20,$164K,-1.60%,1.90%,72,-1.40%,33.30%,77,11.60%,-14.40%,151,-9.00%,-28.80%,32,4,-21,97.80%,1.80%,-2.80%
"Androscoggin County, ME",Mar-20,$189K,15.10%,14.30%,85,18.10%,-12.40%,111,44.20%,6.70%,169,11.90%,-20.70%,24,-8,-8,99.40%,1.60%,1.90%
"Androscoggin County, ME",Apr-20,$187K,-1.10%,20.70%,91,7.10%,-12.50%,80,-27.90%,-30.40%,155,-8.30%,-20.10%,11,-13,-16,100.30%,0.80%,3.00%
"Androscoggin County, ME",May-20,$180K,-3.70%,11.60%,79,-13.20%,-29.50%,130,62.50%,-32.30%,161,3.90%,-33.20%,10,-1,1,99.40%,-0.90%,0.30%
"Androscoggin County, ME",Jun-20,$193K,7.20%,5.80%,115,45.60%,-9.40%,143,10.00%,-19.70%,139,-13.70%,-48.50%,9,-1,-5,100.00%,0.70%,-0.40%
"Androscoggin County, ME",Jul-20,$210K,8.80%,22.10%,163,41.70%,24.40%,198,38.50%,8.80%,169,21.60%,-40.30%,8,-1,-2,100.50%,0.50%,1.10%
"Androscoggin County, ME",Aug-20,$220K,4.80%,21.50%,139,-14.70%,-7.30%,162,-18.20%,-11.00%,154,-8.90%,-44.80%,6,-2,-7,102.00%,1.50%,1.90%
"Androscoggin County, ME",Sep-20,$203K,-8.00%,12.10%,148,6.50%,2.80%,163,0.60%,24.40%,150,-2.60%,-40.90%,6,0,-13,101.50%,-0.50%,3.70%
"Androscoggin County, ME",Oct-20,$207K,2.20%,18.30%,164,10.80%,20.60%,129,-20.90%,20.60%,144,-4.00%,-37.10%,8,2,-9,100.40%,-1.10%,2.50%
"Androscoggin County, ME",Nov-20,$200K,-3.40%,15.60%,137,-16.50%,10.50%,111,-14.00%,1.80%,129,-10.40%,-41.90%,12,4,-8,100.60%,0.20%,1.70%
"Androscoggin County, ME",Dec-20,$201K,0.60%,23.40%,139,1.50%,35.00%,74,-33.30%,5.70%,116,-10.10%,-42.90%,9,-3,-5,101.90%,1.20%,4.00%
"Androscoggin County, ME",Jan-21,$195K,-3.30%,16.50%,88,-36.70%,20.50%,80,8.10%,15.90%,95,-18.10%,-42.80%,7,-2,-21,101.00%,-0.80%,5.00%
"Androscoggin County, ME",Feb-21,$195K,0.30%,18.70%,70,-20.50%,-2.80%,76,-5.00%,-1.30%,83,-12.60%,-45.00%,19,12,-13,100.50%,-0.60%,2.60%
"Androscoggin County, ME",Mar-21,$215K,10.30%,13.80%,89,27.10%,4.70%,104,36.80%,-6.30%,73,-12.00%,-56.80%,9,-10,-15,102.60%,2.20%,3.20%
"Androscoggin County, ME",Apr-21,$230K,7.00%,23.00%,108,21.30%,18.70%,161,54.80%,101.30%,111,52.10%,-28.40%,6,-3,-5,104.20%,1.60%,3.90%
"Androscoggin County, ME",May-21,$230K,0.00%,27.80%,107,-0.90%,35.40%,160,-0.60%,23.10%,106,-4.50%,-34.20%,6,0,-4,106.40%,2.20%,7.00%
"Androscoggin County, ME",Jun-21,$240K,4.30%,24.40%,163,52.30%,41.70%,169,5.60%,18.20%,114,7.50%,-18.00%,5,-1,-4,107.60%,1.30%,7.60%
"Androscoggin County, ME",Jul-21,$250K,4.20%,19.00%,147,-9.80%,-9.80%,164,-3.00%,-17.20%,126,10.50%,-25.40%,6,1,-2,107.50%,-0.10%,7.00%
"Androscoggin County, ME",Aug-21,$242K,-3.40%,9.80%,158,7.50%,13.70%,176,7.30%,8.60%,137,8.70%,-11.00%,7,1,1,105.30%,-2.20%,3.40%
"Androscoggin County, ME",Sep-21,$259K,7.00%,27.70%,150,-5.10%,1.40%,162,-8.00%,-0.60%,134,-2.20%,-10.70%,8,1,2,103.50%,-1.80%,2.10%
"Androscoggin County, ME",Oct-21,$249K,-3.70%,20.30%,145,-3.30%,-11.60%,123,-24.10%,-4.70%,120,-10.40%,-16.70%,7,-1,-1,103.80%,0.30%,3.40%
"Androscoggin County, ME",Nov-21,$245K,-1.60%,22.50%,147,1.40%,7.30%,112,-8.90%,0.90%,95,-20.80%,-26.40%,8,1,-4,103.10%,-0.70%,2.40%
"Androscoggin County, ME",Dec-21,$249K,1.60%,23.80%,130,-11.60%,-6.50%,84,-25.00%,13.50%,73,-23.20%,-37.10%,7,-1,-2,103.20%,0.10%,1.40%
"Androscoggin County, ME",Jan-22,$250K,0.40%,28.50%,109,-16.20%,23.90%,77,-8.30%,-3.80%,66,-9.60%,-30.50%,7,0,0,103.20%,0.00%,2.20%
"Androscoggin County, ME",Feb-22,$250K,0.00%,28.20%,89,-18.30%,27.10%,73,-5.20%,-3.90%,63,-4.50%,-24.10%,10,3,-9,101.90%,-1.30%,1.50%
"Androscoggin County, ME",Mar-22,$278K,11.20%,29.30%,93,4.50%,4.50%,95,30.10%,-8.70%,66,4.80%,-9.60%,7,-3,-2,106.10%,4.20%,3.50%
"Androscoggin County, ME",Apr-22,$265K,-4.70%,15.20%,75,-19.40%,-30.60%,147,54.70%,-8.70%,88,33.30%,-20.70%,6,-1,0,109.30%,3.20%,5.10%
"Androscoggin County, ME",May-22,$281K,6.00%,22.20%,125,66.70%,16.80%,151,2.70%,-5.60%,106,20.50%,0.00%,6,0,0,108.90%,-0.30%,2.60%
"Androscoggin County, ME",Jun-22,$300K,6.80%,25.00%,139,11.20%,-14.70%,150,-0.70%,-11.20%,141,33.00%,23.70%,6,0,1,109.10%,0.20%,1.50%
"Androscoggin County, ME",Jul-22,$295K,-1.70%,18.00%,134,-3.60%,-8.80%,173,15.30%,5.50%,163,15.60%,29.40%,8,2,2,108.10%,-1.10%,0.50%
"Androscoggin County, ME",Aug-22,$275K,-6.80%,13.90%,145,8.20%,-8.20%,153,-11.60%,-13.10%,165,1.20%,20.40%,10,2,3,103.90%,-4.10%,-1.40%
"Androscoggin County, ME",Sep-22,$274K,-0.40%,6.00%,145,0.00%,-3.30%,141,-7.80%,-13.00%,175,6.10%,30.60%,9,-1,1,103.60%,-0.30%,0.10%
