Region,Month of Period End,Median Sale Price,Median Sale Price MoM ,Median Sale Price YoY ,Homes Sold,Homes Sold MoM ,Homes Sold YoY ,New Listings,New Listings MoM ,New Listings YoY ,Inventory,Inventory MoM , Inventory YoY ,Days on Market,Days on Market MoM,Days on Market YoY,Average Sale To List,Average Sale To List MoM ,Average Sale To List YoY 
"Achille, OK",May-14,$65K,,,1,,,,,,,,,159,,,108.50%,,
"Achille, OK",Mar-15,$35K,,,1,,,,,,,,,195,,,72.20%,,
"Achille, OK",Jul-17,$115K,,,1,,,,,,,,,91,,,92.00%,,
"Achille, OK",Jun-18,$68K,,,1,,,,,,,,,79,,,103.80%,,
"Achille, OK",Jul-19,$25K,,,1,,,1,,,,,,,,,100.00%,,
"Achille, OK",Feb-20,$85K,,,1,,,,,,,,,27,,,100.00%,,
"Achille, OK",Sep-20,$135K,,,1,,,,,,2,,,88,,,100.00%,,
"Achille, OK",Jan-21,$102K,,,1,,,1,,,1,,,192,,,97.20%,,
"Achille, OK",Jan-22,$208K,,103.90%,1,,0.00%,,,,,,,165,,-27,96.70%,,-0.50%
"Achille, OK",Jun-22,$189K,,,1,,,,,,,,,21,,,105.10%,,
"Achille, OK",Mar-23,$189K,,,1,,,,,,3,,,132,,,97.90%,,
"Achille, OK",Apr-23,$70K,-63.00%,,1,0.00%,,,,,2,-33.30%,,12,-120,,82.40%,-15.50%,
"Achille, OK",Jun-23,$167K,,-11.60%,1,,0.00%,,,,,,,53,,32,100.00%,,-5.10%
"Achille, OK",Jul-23,$240K,43.70%,,1,0.00%,,,,,,,,109,56,,87.30%,-12.70%,
"Ada, OK",Oct-12,$20K,,,3,,,,,,,,,63,,,86.70%,,
"Ada, OK",Jan-13,$43K,,,3,,,6,,,6,,,64,,,95.00%,,
"Ada, OK",Apr-13,$14K,,,1,,,1,,,8,,,73,,,103.80%,,
"Ada, OK",May-13,$39K,187.20%,,2,100.00%,,1,0.00%,,5,-37.50%,,66,-7,,106.50%,2.60%,
"Ada, OK",Jun-13,$28K,-29.10%,,1,-50.00%,,1,0.00%,,5,0.00%,,67,1,,87.30%,-19.20%,
"Ada, OK",Jul-13,$20K,-27.30%,,3,200.00%,,,,,2,-60.00%,,159,92,,55.50%,-31.80%,
"Ada, OK",Sep-13,$40K,,,1,,,,,,2,,,123,,,100.00%,,
"Ada, OK",Nov-13,$86K,,,1,,,,,,1,,,160,,,82.00%,,
"Ada, OK",Apr-14,$120K,,788.90%,1,,0.00%,,,,1,,-87.50%,365,,292,96.00%,,-7.80%
"Ada, OK",Jul-14,$40K,,100.00%,1,,-66.70%,3,,,6,,200.00%,47,,-112,105.30%,,49.80%
"Ada, OK",Aug-14,$37K,-7.00%,,1,0.00%,,5,66.70%,,10,66.70%,,182,135,,104.60%,-0.60%,
"Ada, OK",Sep-14,$35K,-5.80%,-12.00%,1,0.00%,0.00%,5,0.00%,,14,40.00%,600.00%,45,-137,-78,100.10%,-4.50%,0.10%
"Ada, OK",Jan-15,$65K,,,1,,,14,,,47,,,,,,92.80%,,
"Ada, OK",Mar-15,$43K,,,3,,,14,,,66,,,42,,,117.10%,,
"Ada, OK",Apr-15,$68K,58.10%,-43.30%,17,466.70%,1600.00%,25,78.60%,,74,12.10%,7300.00%,129,87,-236,93.00%,-24.10%,-3.00%
"Ada, OK",May-15,$120K,76.50%,,22,29.40%,,18,-28.00%,,69,-6.80%,,47,-82,,93.40%,0.40%,
"Ada, OK",Jun-15,$104K,-13.30%,,23,4.50%,,27,50.00%,,72,4.30%,,69,22,,95.40%,2.00%,
"Ada, OK",Jul-15,$78K,-25.00%,95.00%,23,0.00%,2200.00%,17,-37.00%,466.70%,64,-11.10%,966.70%,98,29,51,95.90%,0.40%,-9.40%
"Ada, OK",Aug-15,$104K,33.70%,180.20%,28,21.70%,2700.00%,10,-41.20%,100.00%,47,-26.60%,370.00%,80,-18,-102,92.90%,-3.00%,-11.70%
"Ada, OK",Sep-15,$99K,-4.70%,183.30%,14,-50.00%,1300.00%,18,80.00%,260.00%,53,12.80%,278.60%,97,17,52,94.50%,1.50%,-5.70%
"Ada, OK",Oct-15,$50K,-49.60%,,14,0.00%,,11,-38.90%,,51,-3.80%,,112,15,,94.20%,-0.30%,
"Ada, OK",Nov-15,$84K,68.00%,,15,7.10%,,6,-45.50%,,43,-15.70%,,88,-24,,93.90%,-0.30%,
"Ada, OK",Dec-15,$95K,13.00%,,10,-33.30%,,11,83.30%,,44,2.30%,,215,127,,94.00%,0.10%,
"Ada, OK",Jan-16,$119K,25.30%,83.30%,16,60.00%,1500.00%,8,-27.30%,-42.90%,35,-20.50%,-25.50%,78,-137,,97.40%,3.30%,4.50%
"Ada, OK",Feb-16,$90K,-24.30%,,15,-6.30%,,7,-12.50%,,28,-20.00%,,86,8,,93.10%,-4.30%,
"Ada, OK",Mar-16,$140K,55.60%,225.60%,11,-26.70%,266.70%,1,-85.70%,-92.90%,18,-35.70%,-72.70%,147,61,105,95.50%,2.40%,-21.60%
"Ada, OK",Apr-16,$120K,-14.10%,76.80%,14,27.30%,-17.60%,16,1500.00%,-36.00%,20,11.10%,-73.00%,67,-80,-62,97.20%,1.80%,4.20%
"Ada, OK",May-16,$89K,-26.40%,-26.30%,18,28.60%,-18.20%,111,593.80%,516.70%,112,460.00%,62.30%,4,-63,-43,92.60%,-4.70%,-0.80%
"Ada, OK",Jun-16,$110K,23.70%,5.30%,23,27.80%,0.00%,29,-73.90%,7.40%,112,0.00%,55.60%,27,23,-42,93.20%,0.60%,-2.30%
"Ada, OK",Jul-16,$77K,-29.30%,-0.80%,18,-21.70%,-21.70%,26,-10.30%,52.90%,112,0.00%,75.00%,51,24,-47,97.20%,4.00%,1.40%
"Ada, OK",Aug-16,$97K,25.00%,-7.20%,16,-11.10%,-42.90%,24,-7.70%,140.00%,116,3.60%,146.80%,74,23,-6,90.90%,-6.30%,-2.00%
"Ada, OK",Sep-16,$112K,15.40%,12.40%,14,-12.50%,0.00%,24,0.00%,33.30%,115,-0.90%,117.00%,85,11,-12,95.20%,4.20%,0.70%
"Ada, OK",Oct-16,$105K,-5.90%,110.00%,21,50.00%,50.00%,23,-4.20%,109.10%,114,-0.90%,123.50%,86,1,-26,96.00%,0.80%,1.80%
"Ada, OK",Nov-16,$125K,19.00%,48.80%,7,-66.70%,-53.30%,10,-56.50%,66.70%,105,-7.90%,144.20%,117,31,29,99.80%,3.80%,5.90%
"Ada, OK",Dec-16,$130K,3.80%,36.70%,16,128.60%,60.00%,22,120.00%,100.00%,102,-2.90%,131.80%,119,2,-96,95.00%,-4.80%,0.90%
"Ada, OK",Jan-17,$136K,4.80%,14.30%,14,-12.50%,-12.50%,28,27.30%,250.00%,107,4.90%,205.70%,100,-19,22,96.90%,1.90%,-0.50%
"Ada, OK",Feb-17,$115K,-15.40%,27.80%,10,-28.60%,-33.30%,33,17.90%,371.40%,123,15.00%,339.30%,105,5,19,103.50%,6.60%,10.30%
"Ada, OK",Mar-17,$137K,18.90%,-2.30%,20,100.00%,81.80%,32,-3.00%,3100.00%,124,0.80%,588.90%,169,64,22,92.10%,-11.40%,-3.40%
"Ada, OK",Apr-17,$110K,-19.60%,-8.50%,17,-15.00%,21.40%,39,21.90%,143.80%,143,15.30%,615.00%,91,-78,24,93.70%,1.60%,-3.60%
"Ada, OK",May-17,$78K,-29.10%,-11.90%,18,5.90%,0.00%,26,-33.30%,-76.60%,139,-2.80%,24.10%,84,-7,80,93.30%,-0.30%,0.80%
"Ada, OK",Jun-17,$113K,44.90%,3.20%,26,44.40%,13.00%,30,15.40%,3.40%,133,-4.30%,18.80%,113,29,86,96.60%,3.20%,3.40%
"Ada, OK",Jul-17,$100K,-11.60%,29.10%,17,-34.60%,-5.60%,24,-20.00%,-7.70%,124,-6.80%,10.70%,107,-6,56,97.80%,1.20%,0.60%
"Ada, OK",Aug-17,$125K,25.10%,29.20%,21,23.50%,31.30%,20,-16.70%,-16.70%,113,-8.90%,-2.60%,126,19,52,94.60%,-3.20%,3.70%
"Ada, OK",Sep-17,$103K,-17.60%,-7.70%,19,-9.50%,35.70%,23,15.00%,-4.20%,108,-4.40%,-6.10%,120,-6,35,90.60%,-4.00%,-4.50%
"Ada, OK",Oct-17,$128K,24.30%,21.90%,21,10.50%,0.00%,30,30.40%,30.40%,112,3.70%,-1.80%,76,-44,-10,94.50%,3.80%,-1.50%
"Ada, OK",Nov-17,$96K,-25.00%,-23.20%,17,-19.00%,142.90%,20,-33.30%,100.00%,113,0.90%,7.60%,69,-7,-48,92.30%,-2.20%,-7.50%
"Ada, OK",Dec-17,$149K,55.20%,14.80%,15,-11.80%,-6.30%,20,0.00%,-9.10%,100,-11.50%,-2.00%,60,-9,-59,95.00%,2.80%,0.10%
"Ada, OK",Jan-18,$127K,-14.80%,-6.60%,14,-6.70%,0.00%,12,-40.00%,-57.10%,92,-8.00%,-14.00%,84,24,-16,95.50%,0.50%,-1.40%
"Ada, OK",Feb-18,$125K,-1.60%,8.70%,11,-21.40%,10.00%,21,75.00%,-36.40%,101,9.80%,-17.90%,184,100,79,92.80%,-2.80%,-10.70%
"Ada, OK",Mar-18,$95K,-24.00%,-30.50%,13,18.20%,-35.00%,29,38.10%,-9.40%,117,15.80%,-5.60%,102,-82,-67,91.80%,-0.90%,-0.20%
"Ada, OK",Apr-18,$109K,14.80%,-0.80%,25,92.30%,47.10%,30,3.40%,-23.10%,114,-2.60%,-20.30%,116,14,25,98.20%,6.40%,4.50%
"Ada, OK",May-18,$92K,-16.10%,17.30%,14,-44.00%,-22.20%,35,16.70%,34.60%,128,12.30%,-7.90%,154,38,70,89.50%,-8.70%,-3.90%
"Ada, OK",Jun-18,$100K,9.00%,-11.70%,28,100.00%,7.70%,34,-2.90%,13.30%,130,1.60%,-2.30%,70,-84,-43,94.80%,5.30%,-1.80%
"Ada, OK",Jul-18,$121K,21.30%,21.10%,21,-25.00%,23.50%,49,44.10%,104.20%,147,13.10%,18.50%,80,10,-27,92.90%,-1.90%,-4.90%
"Ada, OK",Aug-18,$113K,-6.50%,-9.50%,29,38.10%,38.10%,31,-36.70%,55.00%,146,-0.70%,29.20%,119,39,-7,91.40%,-1.50%,-3.30%
"Ada, OK",Sep-18,$99K,-12.60%,-4.00%,12,-58.60%,-36.80%,17,-45.20%,-26.10%,141,-3.40%,30.60%,70,-49,-50,96.90%,5.50%,6.30%
"Ada, OK",Oct-18,$126K,27.50%,-1.60%,17,41.70%,-19.00%,21,23.50%,-30.00%,128,-9.20%,14.30%,86,16,10,94.80%,-2.10%,0.40%
"Ada, OK",Nov-18,$97K,-22.80%,1.30%,16,-5.90%,-5.90%,16,-23.80%,-20.00%,118,-7.80%,4.40%,83,-3,14,96.80%,2.00%,4.50%
"Ada, OK",Dec-18,$118K,21.30%,-20.80%,19,18.80%,26.70%,16,0.00%,-20.00%,107,-9.30%,7.00%,144,61,84,94.70%,-2.10%,-0.40%
"Ada, OK",Jan-19,$125K,5.70%,-1.80%,14,-26.30%,0.00%,25,56.30%,108.30%,99,-7.50%,7.60%,143,-1,59,96.90%,2.20%,1.30%
"Ada, OK",Feb-19,$86K,-31.50%,-31.60%,26,85.70%,136.40%,19,-24.00%,-9.50%,82,-17.20%,-18.80%,116,-27,-68,93.90%,-3.00%,1.10%
"Ada, OK",Mar-19,$105K,22.80%,10.50%,15,-42.30%,15.40%,28,47.40%,-3.40%,88,7.30%,-24.80%,131,15,29,94.10%,0.20%,2.30%
"Ada, OK",Apr-19,$112K,6.90%,2.90%,22,46.70%,-12.00%,41,46.40%,36.70%,101,14.80%,-11.40%,60,-71,-56,97.80%,3.70%,-0.40%
"Ada, OK",May-19,$140K,24.60%,52.90%,23,4.50%,64.30%,33,-19.50%,-5.70%,102,1.00%,-20.30%,53,-7,-101,96.20%,-1.60%,6.70%
"Ada, OK",Jun-19,$110K,-21.40%,10.30%,27,17.40%,-3.60%,29,-12.10%,-14.70%,101,-1.00%,-22.30%,78,25,8,93.00%,-3.20%,-1.80%
"Ada, OK",Jul-19,$144K,30.90%,19.00%,27,0.00%,28.60%,33,13.80%,-32.70%,101,0.00%,-31.30%,88,10,8,96.00%,3.10%,3.10%
"Ada, OK",Aug-19,$89K,-38.20%,-21.30%,23,-14.80%,-20.70%,20,-39.40%,-35.50%,96,-5.00%,-34.20%,70,-18,-49,94.50%,-1.50%,3.10%
"Ada, OK",Sep-19,$100K,12.20%,1.10%,13,-43.50%,8.30%,22,10.00%,29.40%,102,6.30%,-27.70%,72,2,2,94.20%,-0.30%,-2.70%
"Ada, OK",Oct-19,$140K,40.10%,11.10%,17,30.80%,0.00%,28,27.30%,33.30%,104,2.00%,-18.80%,114,42,28,92.70%,-1.50%,-2.10%
"Ada, OK",Nov-19,$125K,-10.70%,28.50%,21,23.50%,31.30%,21,-25.00%,31.30%,101,-2.90%,-14.40%,75,-39,-8,94.50%,1.80%,-2.30%
"Ada, OK",Dec-19,$78K,-38.00%,-34.30%,20,-4.80%,5.30%,33,57.10%,106.30%,112,10.90%,4.70%,103,28,-41,92.70%,-1.80%,-2.00%
"Ada, OK",Jan-20,$135K,74.20%,8.20%,13,-35.00%,-7.10%,29,-12.10%,16.00%,119,6.30%,20.20%,60,-43,-83,95.10%,2.40%,-1.80%
"Ada, OK",Feb-20,$103K,-23.90%,20.20%,22,69.20%,-15.40%,23,-20.70%,21.10%,115,-3.40%,40.20%,102,42,-14,93.60%,-1.50%,-0.30%
"Ada, OK",Mar-20,$140K,36.20%,33.30%,26,18.20%,73.30%,23,0.00%,-17.90%,108,-6.10%,22.70%,50,-52,-81,98.90%,5.30%,4.80%
"Ada, OK",Apr-20,$96K,-31.40%,-14.50%,12,-53.80%,-45.50%,10,-56.50%,-75.60%,91,-15.70%,-9.90%,97,47,37,91.10%,-7.80%,-6.70%
"Ada, OK",May-20,$96K,0.00%,-31.40%,16,33.30%,-30.40%,31,210.00%,-6.10%,99,8.80%,-2.90%,104,7,51,89.20%,-1.90%,-7.00%
"Ada, OK",Jun-20,$160K,66.10%,45.00%,31,93.80%,14.80%,40,29.00%,37.90%,106,7.10%,5.00%,74,-30,-4,97.70%,8.50%,4.80%
"Ada, OK",Jul-20,$108K,-32.30%,-25.00%,28,-9.70%,3.70%,34,-15.00%,3.00%,104,-1.90%,3.00%,56,-18,-32,96.70%,-1.00%,0.70%
"Ada, OK",Aug-20,$140K,29.60%,57.30%,22,-21.40%,-4.30%,34,0.00%,70.00%,113,8.70%,17.70%,59,3,-11,97.70%,1.00%,3.20%
"Ada, OK",Sep-20,$110K,-21.80%,9.60%,28,27.30%,115.40%,25,-26.50%,13.60%,108,-4.40%,5.90%,85,26,13,95.40%,-2.30%,1.20%
"Ada, OK",Oct-20,$96K,-12.30%,-31.40%,27,-3.60%,58.80%,22,-12.00%,-21.40%,103,-4.60%,-1.00%,84,-1,-30,94.10%,-1.40%,1.40%
"Ada, OK",Nov-20,$115K,19.30%,-8.40%,25,-7.40%,19.00%,29,31.80%,38.10%,104,1.00%,3.00%,91,7,16,95.20%,1.10%,0.70%
"Ada, OK",Dec-20,$93K,-19.00%,19.70%,28,12.00%,40.00%,18,-37.90%,-45.50%,79,-24.00%,-29.50%,96,5,-7,92.60%,-2.60%,-0.20%
"Ada, OK",Jan-21,$66K,-29.40%,-51.50%,14,-50.00%,7.70%,36,100.00%,24.10%,93,17.70%,-21.80%,44,-52,-16,94.60%,2.00%,-0.50%
"Ada, OK",Feb-21,$158K,140.50%,53.30%,20,42.90%,-9.10%,11,-69.40%,-52.20%,65,-30.10%,-43.50%,96,52,-6,96.40%,1.80%,2.70%
"Ada, OK",Mar-21,$122K,-22.30%,-12.50%,40,100.00%,53.80%,40,263.60%,73.90%,39,-40.00%,-63.90%,61,-35,11,96.20%,-0.10%,-2.70%
"Ada, OK",Apr-21,$109K,-11.00%,13.50%,21,-47.50%,75.00%,43,7.50%,330.00%,39,0.00%,-57.10%,48,-13,-49,95.70%,-0.50%,4.60%
"Ada, OK",May-21,$170K,55.90%,77.00%,49,133.30%,206.30%,39,-9.30%,25.80%,41,5.10%,-58.60%,7,-41,-97,97.60%,1.90%,8.40%
"Ada, OK",Jun-21,$126K,-25.70%,-20.80%,32,-34.70%,3.20%,36,-7.70%,-10.00%,42,2.40%,-60.40%,12,5,-62,96.90%,-0.70%,-0.80%
"Ada, OK",Jul-21,$151K,19.90%,40.10%,36,12.50%,28.60%,47,30.60%,38.20%,52,23.80%,-50.00%,5,-7,-51,97.40%,0.50%,0.70%
"Ada, OK",Aug-21,$117K,-22.80%,-16.60%,26,-27.80%,18.20%,37,-21.30%,8.80%,58,11.50%,-48.70%,16,11,-43,96.80%,-0.60%,-0.90%
"Ada, OK",Sep-21,$158K,35.20%,44.20%,25,-3.80%,-10.70%,22,-40.50%,-12.00%,49,-15.50%,-54.60%,8,-8,-77,96.80%,0.00%,1.40%
"Ada, OK",Oct-21,$125K,-20.80%,30.20%,29,16.00%,7.40%,22,0.00%,0.00%,37,-24.50%,-64.10%,8,0,-76,96.80%,0.00%,2.80%
"Ada, OK",Nov-21,$142K,13.60%,24.00%,25,-13.80%,0.00%,21,-4.50%,-27.60%,32,-13.50%,-69.20%,8,0,-83,95.80%,-1.00%,0.70%
"Ada, OK",Dec-21,$119K,-16.20%,28.20%,32,28.00%,14.30%,30,42.90%,66.70%,42,31.30%,-46.80%,10,2,-86,97.10%,1.20%,4.50%
"Ada, OK",Jan-22,$178K,49.90%,172.10%,14,-56.30%,0.00%,32,6.70%,-11.10%,34,-19.00%,-63.40%,7,-3,-37,97.90%,0.80%,3.30%
"Ada, OK",Feb-22,$119K,-33.50%,-24.80%,23,64.30%,15.00%,24,-25.00%,118.20%,36,5.90%,-44.60%,9,2,-87,97.30%,-0.60%,0.90%
"Ada, OK",Mar-22,$120K,0.80%,-2.40%,30,30.40%,-25.00%,27,12.50%,-32.50%,32,-11.10%,-17.90%,25,16,-36,96.20%,-1.10%,-0.10%
"Ada, OK",Apr-22,$151K,26.40%,38.50%,29,-3.30%,38.10%,29,7.40%,-32.60%,34,6.30%,-12.80%,10,-15,-38,97.40%,1.20%,1.60%
"Ada, OK",May-22,$203K,34.10%,19.20%,28,-3.40%,-42.90%,34,17.20%,-12.80%,41,20.60%,0.00%,14,4,7,95.80%,-1.50%,-1.80%
"Ada, OK",Jun-22,$190K,-6.20%,50.50%,25,-10.70%,-21.90%,29,-14.70%,-19.40%,46,12.20%,9.50%,10,-4,-2,96.50%,0.70%,-0.40%
"Ada, OK",Jul-22,$144K,-24.20%,-4.80%,17,-32.00%,-52.80%,31,6.90%,-34.00%,47,2.20%,-9.60%,10,0,5,98.80%,2.20%,1.40%
"Ada, OK",Aug-22,$122K,-15.30%,4.50%,37,117.60%,42.30%,24,-22.60%,-35.10%,35,-25.50%,-39.70%,10,0,-6,92.60%,-6.20%,-4.20%
"Ada, OK",Sep-22,$124K,1.90%,-21.30%,16,-56.80%,-36.00%,24,0.00%,9.10%,39,11.40%,-20.40%,14,4,6,94.80%,2.30%,-2.00%
"Ada, OK",Oct-22,$137K,10.20%,9.60%,20,25.00%,-31.00%,28,16.70%,27.30%,46,17.90%,24.30%,18,4,10,97.40%,2.60%,0.60%
"Ada, OK",Nov-22,$166K,21.40%,17.10%,24,20.00%,-4.00%,22,-21.40%,4.80%,45,-2.20%,40.60%,35,17,27,95.50%,-1.90%,-0.40%
"Ada, OK",Dec-22,$129K,-22.60%,8.20%,16,-33.30%,-50.00%,19,-13.60%,-36.70%,47,4.40%,11.90%,19,-16,9,94.90%,-0.60%,-2.20%
"Ada, OK",Jan-23,$168K,30.70%,-5.70%,16,0.00%,14.30%,35,84.20%,9.40%,49,4.30%,44.10%,30,11,23,93.50%,-1.40%,-4.40%
"Ada, OK",Feb-23,$119K,-29.20%,0.40%,17,6.30%,-26.10%,24,-31.40%,0.00%,39,-20.40%,8.30%,40,10,31,91.20%,-2.30%,-6.10%
"Ada, OK",Mar-23,$156K,31.10%,30.50%,36,111.80%,20.00%,26,8.30%,-3.70%,36,-7.70%,12.50%,44,4,19,97.80%,6.60%,1.60%
"Ada, OK",Apr-23,$130K,-16.70%,-13.90%,23,-36.10%,-20.70%,29,11.50%,0.00%,40,11.10%,17.60%,14,-30,4,96.90%,-0.80%,-0.50%
"Ada, OK",May-23,$164K,26.30%,-18.90%,25,8.70%,-10.70%,36,24.10%,5.90%,47,17.50%,14.60%,12,-2,-2,96.10%,-0.90%,0.20%
"Ada, OK",Jun-23,$164K,0.00%,-13.60%,26,4.00%,4.00%,23,-36.10%,-20.70%,47,0.00%,2.20%,6,-6,-4,97.60%,1.50%,1.00%
"Ada, OK",Jul-23,$134K,-18.50%,-7.00%,21,-19.20%,23.50%,48,108.70%,54.80%,62,31.90%,31.90%,22,16,12,95.30%,-2.20%,-3.40%
"Ada, OK",Aug-23,$136K,1.40%,11.30%,31,47.60%,-16.20%,35,-27.10%,45.80%,68,9.70%,94.30%,14,-8,4,96.10%,0.70%,3.50%
"Ada, OK",Sep-23,$150K,10.50%,20.70%,25,-19.40%,56.30%,28,-20.00%,16.70%,72,5.90%,84.60%,7,-7,-7,94.20%,-1.90%,-0.60%
"Ada, OK",Oct-23,$157K,4.70%,14.60%,15,-40.00%,-25.00%,20,-28.60%,-28.60%,64,-11.10%,39.10%,22,15,4,97.10%,2.80%,-0.40%
"Ada, OK",Nov-23,$160K,1.90%,-3.80%,19,26.70%,-20.80%,23,15.00%,4.50%,62,-3.10%,37.80%,31,9,-4,91.70%,-5.40%,-3.80%
"Ada, OK",Dec-23,$162K,1.20%,25.80%,20,5.30%,25.00%,11,-52.20%,-42.10%,57,-8.10%,21.30%,31,0,12,96.00%,4.30%,1.10%
"Ada, OK",Jan-24,$159K,-1.80%,-5.50%,9,-55.00%,-43.80%,16,45.50%,-54.30%,49,-14.00%,0.00%,31,0,1,97.90%,1.90%,4.40%
"Ada, OK",Feb-24,$162K,2.20%,36.50%,16,77.80%,-5.90%,26,62.50%,8.30%,50,2.00%,28.20%,108,77,68,93.60%,-4.30%,2.40%
"Ada, OK",Mar-24,$145K,-10.70%,-7.10%,24,50.00%,-33.30%,25,-3.80%,-3.80%,49,-2.00%,36.10%,40,-68,-4,95.50%,2.00%,-2.20%
"Ada, OK",Apr-24,$120K,-17.20%,-7.70%,24,0.00%,4.30%,37,48.00%,27.60%,58,18.40%,45.00%,47,7,33,93.70%,-1.80%,-3.20%
"Ada, OK",May-24,$177K,47.50%,7.80%,20,-16.70%,-20.00%,25,-32.40%,-30.60%,57,-1.70%,21.30%,9,-38,-3,99.60%,5.90%,3.60%
"Ada, OK",Jun-24,$190K,7.10%,15.40%,18,-10.00%,-30.80%,21,-16.00%,-8.70%,52,-8.80%,10.60%,34,25,28,94.20%,-5.40%,-3.40%
"Ada, OK metro area",Oct-12,$20K,,,3,,,1,,,1,,,63,,,86.70%,,
"Ada, OK metro area",Jan-13,$46K,,,4,,,6,,,6,,,65,,,93.90%,,
"Ada, OK metro area",Apr-13,$14K,,,1,,,3,,,12,,,73,,,103.80%,,
"Ada, OK metro area",May-13,$39K,185.40%,,3,200.00%,,1,-66.70%,,8,-33.30%,,57,-16,,102.00%,-1.80%,
"Ada, OK metro area",Jun-13,$27K,-30.60%,,2,-33.30%,,1,0.00%,,7,-12.50%,,88,31,,87.10%,-14.90%,
"Ada, OK metro area",Jul-13,$20K,-25.00%,,4,100.00%,,,,,3,-57.10%,,159,71,,65.60%,-21.50%,
"Ada, OK metro area",Aug-13,$62K,209.20%,,1,-75.00%,,1,,,3,0.00%,,172,13,,88.60%,23.00%,
"Ada, OK metro area",Sep-13,$40K,-35.70%,,1,0.00%,,,,,3,0.00%,,123,-49,,100.00%,11.40%,
"Ada, OK metro area",Nov-13,$86K,,,1,,,,,,2,,,160,,,82.00%,,
"Ada, OK metro area",Apr-14,$120K,,788.90%,1,,0.00%,,,,6,,-50.00%,365,,292,96.00%,,-7.80%
"Ada, OK metro area",May-14,$151K,26.00%,292.30%,1,0.00%,-66.70%,2,,100.00%,7,16.70%,-12.50%,53,-312,-4,105.70%,9.70%,3.70%
"Ada, OK metro area",Jun-14,$82K,-45.60%,207.50%,1,0.00%,-50.00%,3,50.00%,200.00%,9,28.60%,28.60%,111,58,23,94.00%,-11.70%,6.90%
"Ada, OK metro area",Jul-14,$40K,-51.40%,99.50%,1,0.00%,-75.00%,4,33.30%,,12,33.30%,300.00%,47,-64,-112,105.30%,11.30%,39.70%
"Ada, OK metro area",Aug-14,$74K,85.30%,19.50%,2,100.00%,100.00%,6,50.00%,500.00%,15,25.00%,400.00%,122,75,-50,115.70%,10.50%,27.20%
"Ada, OK metro area",Sep-14,$35K,-52.70%,-12.00%,1,-50.00%,0.00%,9,50.00%,,23,53.30%,666.70%,45,-77,-78,100.10%,-15.60%,0.10%
"Ada, OK metro area",Jan-15,$65K,,,1,,,18,,,69,,,,,,92.80%,,
"Ada, OK metro area",Mar-15,$43K,,,3,,,33,,,116,,,42,,,117.10%,,
"Ada, OK metro area",Apr-15,$79K,83.70%,-34.20%,29,866.70%,2800.00%,42,27.30%,,128,10.30%,2033.30%,114,72,-251,93.90%,-23.20%,-2.10%
"Ada, OK metro area",May-15,$115K,45.60%,-23.90%,35,20.70%,3400.00%,38,-9.50%,1800.00%,131,2.30%,1771.40%,49,-65,-4,94.40%,0.50%,-11.30%
"Ada, OK metro area",Jun-15,$135K,17.00%,63.50%,44,25.70%,4300.00%,41,7.90%,1266.70%,128,-2.30%,1322.20%,70,21,-41,95.90%,1.50%,1.90%
"Ada, OK metro area",Jul-15,$121K,-10.00%,202.50%,46,4.50%,4500.00%,34,-17.10%,750.00%,116,-9.40%,866.70%,92,22,45,95.40%,-0.60%,-9.90%
"Ada, OK metro area",Aug-15,$141K,16.30%,89.90%,42,-8.70%,2000.00%,20,-41.20%,233.30%,96,-17.20%,540.00%,81,-11,-41,94.90%,-0.50%,-20.90%
"Ada, OK metro area",Sep-15,$105K,-25.40%,199.60%,25,-40.50%,2400.00%,29,45.00%,222.20%,102,6.30%,343.50%,79,-2,34,95.00%,0.10%,-5.20%
"Ada, OK metro area",Oct-15,$72K,-31.00%,,29,16.00%,,21,-27.60%,,96,-5.90%,,84,5,,93.90%,-1.00%,
"Ada, OK metro area",Nov-15,$108K,49.50%,,26,-10.30%,,14,-33.30%,,84,-12.50%,,87,3,,94.10%,0.20%,
"Ada, OK metro area",Dec-15,$130K,20.00%,,21,-19.20%,,16,14.30%,,78,-7.10%,,166,79,,95.10%,1.10%,
"Ada, OK metro area",Jan-16,$119K,-8.50%,83.30%,24,14.30%,2300.00%,14,-12.50%,-22.20%,67,-14.10%,-2.90%,68,-98,,97.90%,2.70%,5.00%
"Ada, OK metro area",Feb-16,$116K,-2.40%,,26,8.30%,,11,-21.40%,,52,-22.40%,,126,58,,94.30%,-3.60%,
"Ada, OK metro area",Mar-16,$110K,-5.20%,155.80%,25,-3.80%,733.30%,1,-90.90%,-97.00%,28,-46.20%,-75.90%,125,-1,83,94.50%,0.30%,-22.60%
"Ada, OK metro area",Apr-16,$132K,19.50%,66.50%,21,-16.00%,-27.60%,38,3700.00%,-9.50%,44,57.10%,-65.60%,106,-19,-8,96.90%,2.40%,3.00%
"Ada, OK metro area",May-16,$97K,-26.60%,-16.10%,28,33.30%,-20.00%,185,386.80%,386.80%,197,347.70%,50.40%,6,-100,-43,92.40%,-4.50%,-2.00%
"Ada, OK metro area",Jun-16,$114K,17.80%,-15.50%,38,35.70%,-13.60%,61,-67.00%,48.80%,210,6.60%,64.10%,31,25,-39,93.20%,0.80%,-2.70%
"Ada, OK metro area",Jul-16,$128K,12.10%,5.40%,37,-2.60%,-19.60%,54,-11.50%,58.80%,212,1.00%,82.80%,54,23,-38,96.70%,3.50%,1.30%
